"['Feb 26, 2016']","I finally found all the pieces needed for a complete solution working behind a corporate proxy on Windows:I use fidller as authentication proxy ( no need to set fiddler as system proxy replacement)Set environment variables: (also usefull for other tools)_JAVA_OPTIONS=-Dhttp.proxyHost=""localhost"" -Dhttp.proxyPort=""8888"" -Dhttps.proxyHost=""localhost"" -Dhttps.proxyPort=""8888""HTTP_PROXY    :    127.0.0.1:8888HTTPS_PROXY   :    127.0.0.1:8888for SSL certificate problem:create a  .coderc file in your user dirwith contents:strict-ssl=falseI also added it to the user settings file but that didn't help with the extentionsMake sure you have  updated to version 0.10.8 to have the fix for installing extentions",
"['Feb 29, 2016']","Hi,I've been able to identify an unresolved issue that might help solving the issue.when setting""http.proxy"": ""http://[user]:[password]@[url]:8080"",""http.proxyStrictSSL"": falseIt doesn't work for the following reason:workbench.main.js:87 getaddrinfo ENOTFOUND [user] [user]:80: Error: getaddrinfo ENOTFOUND [user] [user]:80at errnoException (dns.js:25:10)at GetAddrInfoReqWrap.onlookup as oncompleteOur corporate proxy is NTLM based and can leverage on declarative authentication in the Proxy UrlSeems like the parsing of the username and password is bugged,It's work for me we %5С as delimiter between domain and login in username: http://superuser.com/a/395177/64719""http.proxy"": ""http://DOMAIN%5CUSERNAME:PASSWORD@PROXYIP:PROXYPORT""",[]
"['Mar 3, 2016']","I'm also having issues behind an NTLM proxy. I do not have any special characters in my password. I often do not get an error, but the list never loads. On v0.10.8.",
"['Mar 4, 2016']","@kylewolfe What do you get if you run node and in its interactive prompt run require('url').parse('YOUR PROXY URL')?Namely, do the host and auth parameters look OK to you?",
"['Mar 4, 2016']","I'm also having issues behind an NTLM proxy. I do not have any special characters in my password. I often do not get an error, but the list never loads. On v0.10.8.Try to specify the username with your domain",
"['Mar 21, 2016']","Just getting back to trying to resolve my particular issue again.  Installing v0.10.11 and adding ""http://"" to my http.proxy URL fixes my issue accessing the extensions list for browsing.Interestingly though, the traffic still doesn't show up on my Fiddler4 session.",
"['Apr 4, 2016']","put below lines in file setting.json""http.proxy"": ""http://yourproxy.com:8080"",""https.proxy"":""https://yourproxy.com:8080""",
"['Apr 26, 2016']","This was working with @joaomoreno 's fix a long time ago, but something broke it again along the way, and seems to be worse. Through an NTLM negotiated proxy, none of these work-arounds seem to work.  I'm on Windows 7, VSCode Insiders v1.0.1-insider.I have the following set (and have tried with/without each of them):  ""http.proxy"": ""http://myproxyhost:11111"",  ""https.proxy"": ""http://myproxyhost:11111"",  ""http.proxyStrictSSL"": falseExtensions never list when using ext install, and the bar just disappears. No error message like before.",
"['Apr 26, 2016']",@Barryrowe I have the same issue using VSCode Insiders. Which file do you have these settings?,
"['Apr 26, 2016']",@Barryrowe @ranjith86 Can you test with the latest stable 1.0.0 and let me know if it is broken there as well?,
"['Apr 26, 2016']","@ranjith86 they are in my settings.jsonIt looks like this is an ongoing issue and being worked on #5596@joaomoreno I will check, and move discussion to the open issue","['https://github.com/ranjith86', 'https://github.com/microsoft/vscode/issues/5596', 'https://github.com/microsoft/vscode/issues/5596']"
"['Apr 26, 2016']",Just reply here.,
"['Apr 26, 2016']","@joaomoreno for what ever reason, I can't open VS code on my machine. Only VSCode Insiders works. My settings.json file is as below, it is currently in my project folder.... is that right location?{  ""http.proxy"": ""http://localhost:8888"",  ""https.proxy"": ""http://localhost:8888"",  ""http.proxyStrictSSL"": false}",
"['Apr 26, 2016']",The right location can be found with:,
"['Apr 26, 2016']","@joaomoreno thanks, that worked. The location of settings.json was wrong in my case.",
"['Apr 26, 2016']","I'm getting similar behavior in stable v1.0.0.  The difference is that the blue loading bar doesn't scroll across the bottom of the console input.  It still just disappears without an error message.if I completely remove the http.* settings, the blue loading bar shows, and I do get a ETIMEDOUT error. So it seems the VS code is talking to the proxy when configured, but the response might be empty for some reason coming back.",
"['Apr 26, 2016']","Alright, that sounds like #5596 then. Any chance I can use your proxy, btw?","['https://github.com/microsoft/vscode/issues/5596', 'https://github.com/microsoft/vscode/issues/5596']"
"['May 10, 2016']","I had the same issue and added below lines to fix the problem{""http.proxyStrictSSL"": false,""http.proxy"": ""http://company-proxy.com:8080"",""https.proxy"":""https://company-proxy.com:8080""}",
"['May 24, 2016']","Hi, it seems I missed something  :Here is my configuration (Domain / User / Pass are Url Encoded in the following pictures)DevTools :I've even tried to run ""code"" from a prompt command after a couple of :SET HTTP_PROXY=""....""SET HTTPS_PROXY=""....""I've also tried http/https on my proxy scheme to be sure, and also with or without the encoded Domain / user / passThe result is always the same ==&gt; HTTP 407 (Proxy Authentication Required).CNTLM is definitly NOT an option for multiple good reasons that i won't discuss here. I'd like to solve this issue within VsCode configurationFYI : Visual Studio 2013 / 2015 / dotnet.exe (via command line) / npm / ... WORKS with the proxy perfectly and the URI : https://api.nuget.org/v3/index.json is also accessible from the network here","['https://api.nuget.org/v3/index.json', 'https://api.nuget.org/v3/index.json']"
"['May 24, 2016']",You should check with your proxy administrator to know how authentication should happen. Usually the http://user:password@host:port/ scheme works.,
"['May 25, 2016']","You're right, VsCode seems to work since this morning. I changed my password there was probably some network cache issue...I've got access to the Store ExtensionStill I encounter something funny :On the computer I got vs2013.5 vs2015.2, vsCode (latest rtm)I've installed the .NetCore 1.0.0 Preview 1 (NetCore RC2 + Tooling CLI preview)online ""cli-samples"" does not works (some work &amp; some don't)New templates created from VStudio Works from VS &amp; Command line but not on VsCodeI'm wondering if the issue comes from Nuget/Omnisharp or something else when everything is linked togetherAs you see in the picture it's attempting to connect to the Project instead of nuget ^^",
"['May 25, 2016']",That is an issue with either Nuget or the dotnet tooling... I suggest you file an issue to them instead.,
"['May 25, 2016']",Closing this discussion as everything's been said.,
