538333,support subapps for resource reconstruction,  ,3
530249,ID T8E62, Version 3 0 3 I20151228 1700SVN Client org eclipse team svn connector svnkit18 5 0 2 I20151228 1700 SVN 1 8 1 SVNKit 1 8 11    r10483 v20150925 0010JVM Properties  java runtime name Java TM  SE Runtime Environment  java runtime version 1 8 0 144 b01  java vendor Oracle Corporation  line separator    java class version 52 0  os name Windows 10  os arch amd64  user country US  os version 10 0  eclipse commands  os win32  ws win32  arch x86 64  showsplash  launcher C  Users bantao eclipse jee neon eclipse eclipse exe  name Eclipse   launcher library C  Users bantao eclipse jee neon eclipse            p2 pool plugins org eclipse equinox launcher win32 win32 x86 64 1 1 400 v20160518 1444 eclipse 1617 dll  startup C  Users bantao eclipse jee neon eclipse            p2 pool plugins org eclipse equinox launcher 1 3 200 v20160318 1642 jar   launcher appendVmargs  install C  Users bantao eclipse jee neon eclipse  product org eclipse epp package jee product  vm C  Program Files Java jre1 8 0 144 bin server jvm dll   java version 1 8 0 144  file separator    java vm info mixed mode  path separator    user timezone Europe London  user language en  java vm name Java HotSpot TM  64 Bit Server VM  file encoding Cp1252 java lang InternalError  java io FileNotFoundException   C  Program Files Java jre1 8 0 144 lib ext sunpkcs11 jarjava lang InternalError  java io FileNotFoundException   C  Program Files Java jre1 8 0 144 lib ext sunpkcs11 jargetResource Unknown Source getResource Unknown Source run Unknown Source run Unknown Source doPrivileged Native Method findClass Unknown Source loadClass Unknown Source loadClass Unknown Source loadClass Unknown Source loadClass Unknown Source java 134 java 403 java 246 java 87 java 42 java 175 java 40 java 98 java 696 java 588 java 426 java 1095 java 783 java 42 java 89 java 82 java 40 java 104 java 90 java 81 java 82 java 532 java 568 java 237 java 565 java 397 java 84 java 4415 java 1079 java 4233 java 3821 java 1119 java 336 java 1020 java 150 java 687 java 336 java 604 java 148 java 138 java 196 java 134 java 104 java 388 java 243 invoke0 Native Method invoke Unknown Source invoke Unknown Source invoke Unknown Source java 673 java 610 java 1519 Caused by  java io FileNotFoundException   C  Program Files Java jre1 8 0 144 lib ext sunpkcs11 jargetJarFile Unknown Source access 800 Unknown Source run Unknown Source run Unknown Source doPrivileged Native Method ensureOpen Unknown Source     62 more ,3
470069, ruler  Allow to hide entries in the ruler based on the existing values,  ,5
519615,rework monitoring,  ,3
262286,Project Explorer working set shows  Error  no label provider for container ,  ,2
397042, TreeAddingNodesSlow  Adding tree nodes has N 2 complexity with respect to the number of children on GTK,  ,2
336287,connection timeout reached although remote agent is available, The following problem occured while using TPTP   we have amd64 Linux host systems running eclipse with TPTP  there is a target system which is a 32bit Linux system   this one runs an agent controller  the agent controller connection command line utility is able to connect to it nicely   locally  on the target itself  as well as from the remote hosts However  Whenever trying to connect to the agent controller via the Eclipse IDE it reports an error After debugging the plugin itself it was found out thI investigated the problem further and found out th There are two problems here    A does not wait until B is really run     A does not make sure thWhAttached is a patch thI know thLet me know if you need further information  ,2
253981, EditorMgmt   GlobalActions  Emacs key bindings  add window related Ctrl x 2  Ctrl x b  Ctrl x o  amd related, Build ID  M20080911 1700Steps To Reproduce N A  enhancement request More information It would be helpful if Eclipse s Emacs key binding mode supported standard Emacs key bindings for command commandsto switch between windows and buffers   Key ones are    Ctrl x 2   split window   presumably creating a new editor  stack and opening a new editor  on the some file in whose   editor the command was issued    This would directly support editing seeing different  parts of the same file at the same time in Emacs  keep   your fingers on the main keyboard mode     Ctrl x b   switch to buffer   presumably first presenting  a list of the files currently open in editors in any editor  stack and then editing the selected file in the current  stack  possibly opening a new editor if there s not   already an editor for th   This would support seeing editing two different files     Ctrl o   other window   switching focus to current  top most   editor in the next stack  being no op if there is only one  stack     This would support jumping back and forth between editing   two simultaneously displayed files     Ctrl x 0   that s a zero   delete window   presumably   deleting the current editor stack after moving its editors   to the other  or next  editor stack  being no op when there s   only one editor stack     Ctrl x 1   delete other windows   presumbly deleting editor   stacks other than the current one  after moving all their   editors to the current stack   being a no op when there s   only one editor stack  Note that Eclipse s Emacs mode already supports kill buffer on the current buffer   Ctrl x k  and then  Return  in Emacs  although Eclipse doesn t quite implement it consistently with Emacs  ,5
507218,ST editor interleaved Case Of with ELSE default and IF with ELSE not working, If you interleave IF THEN ELSE with a CASE OF with an ELSE default case  the ST Editor becomes confused e g IF condition THEN  CASE x OF   1    2    ELSE  END CASE ELSEEND IFIs not working  Error message is that the ELSE has an unmatched IF ,3
438787,Wrong ResourceFactoryDescriptor selected by J2EEModelProvider, Through org eclipse jst j2ee J2EEModelProvider extension point an extender can declare a J2EEModelProviderFactoryClass and can limit the use of this factory to a given number of facet versions  besides  the extender can use the extension point org eclipse wst common modulecore resourceFactories to declare a ResourceFactoryDescriptor for a given content type  this ResourceFactoryDescrptor is then used by the J2EEModelProvider to create the model of a project  this last is not attached to a version and for such a wrong ResourceFactoryDescrptor could be used in the right J2EEModelProvider to create the model of a project As example  An extender defines ResourceFactoryDescriptor named ApplicationResourceFactory for the ApplicationClient content type either 5 or 6  then it defines J2EEModelProvider for jst appclient versions 5 0 and 6 0  Since WTP already supports facet 7 0  when an application client project is imported with facet 7 0  the J2EEModelProvider by the extender is not used because it doesn t match with the facet version  so the org eclipse jst jee model internal AppClient5ModelProvider is used instead  Later this model provider uses the ApplicationResourceFactory provided by the extender to create the model of the project  ,3
55947, DetachedWindows  Detached fast view not redrawn, Build 20030324 0800Working in multiple windows  while debugging some code  I observed that my entire second window did not repaint any longer  I was stepping in code  and it feels like this did block the other window repaint  ,5
280999,Symbolic Folder Links  Editor uses absolute canonical realpath files  sync error, Build ID  M20090211 1700Steps To Reproduce 1   Create Linux symbolic link to folder2   Create project with root in subfolder of linked folder3   Use navigator to open a PHP fileError 1   Eclipse ignores the fact that it s a symbolic link and insists on using the absolute canonical realpath  displayed in title bar This is wrong   When I moved my files to another location I expected to be able to only change the  linux symbolic link  and have everything else be the same   Instead I had to recreate all of my projects because the absolute path was hardcoded in them But there is an even worse problem which is driving me nuts Suppose you have two files   a php  and b php  and thphpOpen both of the files in the edit window   Confirm thIn file a php right click on an instance of the function and select  Open Definition  Error 2 You now get a new edit window for b php  and this window has the symbolic path instead of the absolute path Eclipse now treats these files as separate  Make a change to one file and the other file complains about losing sync There seem to be several ways to get into this state   This is especially a problem when debugging and stepping through the code Sometimes Eclipse references the file by it s symbolic path and most of the time by it s absolute path   When both versions of the same file are open it causes a greExpected behavior is thBeyond th  More information I am only using the PDT version of Eclipse These links were created using the linux shell  ,1
466682,LinkageError in HttpTransporter execute  287 , The following incident was reported via the automated error reporting     code                    2    plugin                  org eclipse core jobs 3 6 1 v20150304 1110    message                 HIDDEN    fingerprint             0b4d47c3    exception class         java lang LinkageError    exception message       HIDDEN    number of children      0        java lang LinkageError  HIDDEN    java 107     java 762     java 381     java 864     java 72     java 57     java 158     java 287     java 243     java 59     java 447     java 350     java 67     java 581     java 222     java 607     java 67     java 527     java 382     java 205     java 250     java 302     java 246     java 223     java 294     java 186     java 168     java 85     java 75     java 54      General Information     reported by           anonymous id      f1b882af 86c0 435e 9a0a aeeb9ff6aae6    eclipse build id  4 4 2 Z20150304 1109    eclipse product   org eclipse platform ide    operating system  Linux 3 19 5 fc21  x86 64    gtk    jre version       1 8 0 45 b13The following plug ins were present on the execution stack         1  com codetrails connect hippie rcp 1 4 0 v20150430 1833 b1665    2  com codetrails connect hippie 1 4 0 v20150430 1833 b1665    3  org eclipse aether connector basic 1 0 1 v20141111    4  org eclipse aether impl 1 0 1 v20141111    5  org eclipse aether spi 1 0 1 v20141111    6  org eclipse aether transport http 1 0 1 v20141111    7  org eclipse aether util 1 0 1 v20141111    8  org eclipse core jobs 3 6 1 v20150304 1110    9  org eclipse recommenders models 2 1 14 v20150423 1305    10  org eclipse recommenders models rcp 2 1 14 v20150423 1305Please note that   Messages  stacktraces  and nested status objects may be shortened   Bug fields like status  resolution  and whiteboard are sent  back to reporters   The list of present bundles and their respective versions was  calculated by package naming heuristics  This may or may not reflect reality Other Resources   Report      Manual  Thank you for your assistance Your friendly error reports inbox  ,3
405300,Bug when use IDENTITY Column on Sybase tables with JPA , When I use an identity column in sybase table as create table snp solicitud transaccion cod solicitud transaccionnumeric 20 0  identity not null val total                decimal 18 4  not null we have the next Entity in java if I use JPA Entity Table name    snp solicitud transaccion  public class SolicitudTransaccion extends EntidadGeneral implements Serializable      private static final long serialVersionUID   1L      Id     GeneratedValue strategy   GenerationType IDENTITY       Column name    cod solicitud transaccion   length 20  nullable   false     private Long id The error occurs when the entity is persisted  since the generated id always returns 0  and if they want to work with this newly inserted entity is impossible because your id is 0look this log LA M S FINA  persist   operation called on  test SolicitudTransaccion  id null   M S FINA  begin unit of work flushM S FINA  TX beginTransaction  status STATUS ACTIVELA M S FINA  Execute query InsertObjectQuery test SolicitudTransaccion  id null   LA M S FINA  Connection acquired from connection pool  default  LA M S FINA  reconnecting to external connection poolFINA  INSERT INTO snp solicitud transaccion  sts registro  fec actualiza  fec creacion solicitud  txt id solicitud  val total  cod participante envio  cod participante procesa  VALUES                      bind   gt   HABILITADO  2013 04 09 10 41 53 775  2013 04 09 10 41 53 775  SOLICITUD 29848655  1000  1  1 LA M S FINA  Execute query ValueReadQuery name  SEQ GEN IDENTITY  sql  SELECT   IDENTITY  FINA  SELECT   IDENTITYLA M S FINA  assign sequence to the object  0   gt  test SolicitudTransaccion  id null   M S FINA  end unit of work flushM S FINA  resume unit of workM S FINA  TX beforeCompletion callback  status STATUS ACTIVEM S FINA  begin unit of work commitregards from Ecuador ,2
120370, Properties  Apperance properties page should disable   hide properties when styles not installed,  ,3
197903, hovering  Provide hover for Java keywords,  ,5
367685,AJDoc creates temporary folder INSIDE Eclipse bundle, When running ALDoc from inside Eclipse  the ajdocworkingdir is created inside the Eclipse application bundle   in the Contents MacOS  subfolder This is really bad practice since an application bundle is not supposed to be writable for that kind of purpose and the Applications folder itself may be not writable by current user either  and think about future Lion and above security context that may generate  virus  like alerts  The ajdocworkingdir path should be configurable somewhere  and if it is already  this should be better documented  ,3
194677, ServiceProviders  EditPartProvider cuase plugins to load, If i define an edit part provider that provides a root edit part  this provider will be loaded and causing my plugin to load  if it is not in the exception list  regardless of the context i provide For example if my xml looks like this   lt editpartProvider class  somePackage MyProvider  gt           lt Priority name  Medium  gt   Priority gt           lt object class  org eclipse gmf runtime notation Diagram  id  MyDiagrams  gt              lt method name  getType    value  mydiagramType myOtherDIagramType  gt              lt  method gt           lt  object gt           lt context views   MyDiagrams  providesRootEditPart  true   gt        lt  editpartProvider gt Then my provider java class will be called regardless of the fact that the context is not satisfied ,3
509045,add 4diac examples to eclipse example wizard,  ,3
543262,query a specific AdapterType description from forte,  ,3
120708, History View  CVS history not shown for unreleased file, build I20051213 0010  I wanted to view the revision history of FileEditorInput from before it got moved from org eclipse ui workbench to org eclipse ui ide  went and created the type locally under its old source folder  added it to version control  but did not release it  CVS resource history view does not recognize it  it keeps showing the history for the last file it could get history for  which is confusing  ,5
102726,Using text size to make code more readable, Statically typed languages  such as Java  force one to have a lot of noise in the code just to keep the compiler happy  When reading the code  variable type declarations  typecasts  method return types  visibilities etc  often make the reading of the code very difficult  This is something I love e g  in Ruby   the code is very readable as there is very little noise So  I came up with an idea  IDE could be of help in reducing the noise  It would be possible to use font sizes to make the code appear so that it is easier to read  The kind of stuff I mentioned above would be in a smaller font  possibly even a different font  Scite editor uses this and having e g  comments in different font enhances the readability incredibly  thus making the reading easier    The solution should be wholly configurable  so the user could select which of the following  and possibly others   are  diminished    method return types  method visibilities  method argument types  types in variable declarations  typecastsetc  It should also be configurable what font size to use for the diminished things  possibly stating size relative to the editor font size  e g   4  I tried it out quickly in Word and I find it very appealing  please see the attached word doc The advantage of this approach is that you can still see the  noisy  elements  but it is easier to ignore them  Also  sometimes you might want to e g  see the visibilities of the methods with no  diminishing   then you could choose to do so  ,5
355738,BatchFetchType IN does not consider a mappings selection criteria, OneToOneMapping mapping    OneToOneMapping descriptor getMappingForAttributeName  manager   ExpressionBuilder builder   new ExpressionBuilder           mapping setSelectionCriteria builder getField  EMPLOYEE DEPT ID   equal builder getParameter  DEPARTMENT DEPT ID   and builder getField  EMPLOYEE POSITION   equal  MANAGER    A query on this mapping with an IN batch type will return incorrect results query setHint  eclipselink batch type    IN   query setHint  eclipselink batch    manager   They predicate should be  WHERE POSITION    MANAGER  AND DEPT ID IN      They predicate is  WHERE DEPT ID IN       ,2
205585, navigation  Annotation type for occurrences should be defined in Platform, The editor annotation type for  Occurrences  should be provided by Platform IDE instead of JDT  So tools for other languages can use the type and don t have to duplicate the item  The definition contains no Java specific parts Currently it is defnined in jdt ui  plugin xml  as  org eclipse jdt ui occurrences   ,5
239067, api  provide method for getting task data working copy without marking task read,  ,2
510366,support testing for subapplications,  ,3
220970,provide option for hiding old completed tasks,  ,2
491329,Provide a possibility for static testers,  ,1
203779, console  consider modifying console view icon when in  do not disturb  mode,  ,4
25097, refactoring  Provide  Delete Remove  refactor, We got Rename and move refactoring for classes   but there does not seem to be a  Delete  refactoring Usecase  I have an old exception class that is not used anymore but is declared to be thrown multiple places   I then remove the class and now I have to manually wander around in the source code and remove the code th ,5
261955, TabbedProperties  TabbedPropertySheet should provide public methods to programmatically change tabs, Build ID  M20080911 1700Steps To Reproduce TabbedPropertySheet is missing programmatic methods to change tabs  Required methods are 1  Return an ordered list of the tabs available for the current selection  returning the TabDescriptors would be fine  otherwise return the ids of the descriptors  2  Return the current tab id  or descriptor  3  Allow the programmer to set the current tab from the list returned by  1   This would merely perform a tabbedPropertyViewer setSelection new StructuredSelection selectedTab    for the tab descriptor corresponding to the id  or the tab descriptor itself   More information This has been lacking for a while and it s a fairly simple change th ,3
500037,Use project relative path in System XMl,  ,3
394899,Collection of embeddable inside embeddable object   Missing mapping for field   lt entity id field gt   , Full stack trace of the exceptionHaving an  ElementCollection mapping for a collection of complex typeinside an  Embeddable object throws an exception when persisting Here is my exact use case     Entity   public class A            Id  GeneratedValue      public int id           Embedded      public E1 embedded            Embeddable   public class E1            ElementCollection      public Collection lt E2 gt  embeddedCollection            Embeddable   public class E2           Basic      public String embeddedField    embeddedValue      When trying to persist an entity A whose E1 contains one or more E2 a DescriptorException is thrown   Missing mapping for field  A ID      A a   new A      a embedded   new E1      a embedded embeddedCollection   new ArrayList lt E2 gt       a embedded embeddedCollection add new E2       em persist a  Full stack trace attached Doesn t happen if    the element collection is inside entity A   E2 is replaced by a built in type  String  Integer       the element collection is replaced by an unidirectional one to many   to some other entity ,2
47099, Keybindings  preference page  Key config should allow mouse buttons, It would be very natural to assign my mouse button 4 to the  navigate  gt back function  alt left arrow   that would allow me to navigate entirely with the mouse  ctrl click to jump toclass definitions  and back click to jump backwards  as it is  i either have tofind the back button  still faster than keyboard  or use the key combinations it would also be nice to assign new functionality to shift click and so on rather than hard code this into the IDE  as  suggests  it would benatural to add it to the list of key shortcuts  as for buttons 4 and up being non standard  look no further than quake3 to seehow this is done  the interface needs to be interactive like that  and thenthere is no question which button on the mouse is button 4   key settings gothrough the system and don t have to be guessed by the user  as it is now   this is related to  ,5
110332,Provide control over DiagramEditPart creation from Diagram , Few classes listed below perform complex initialization of graphical viewer with sole purpose to obtain DiagramEditPart PrintHelper createDiagramEditPart Diagram PreferencesHint CopyToImageUtil createDiagramEditPart Diagram Shell PreferencesHint OffscreenEditPartFactory createDiagramEditPart Diagram Besides  similar initialization takes place in DiagramEditor configureGraphicalViewer   which we opt for being generated It seems reasonable to allow  toolsmith  to have control over that process and to keep thUsing IAdaptable mechanism to get DiagramEditPart  or some new dedicated interface that might respect possible uses extra features  from Diagram would be  an Eclipse style    solution  e g  existing code will change to DiagramEditPart createDiagramEditPart Diagram diagram       return  DiagramEditPart  Platform getAdapterManager   getAdapter diagram  DiagramEditPart class    ,3
508466,Get completion filtering on content,   mandatory reading as it contains a better description of the issue and some links to related ones The completion returned by the CSS LanguageServer from VSCode seems to ignore the  prefix  of the completed word to process  ,2
190353, ServiceProviders  Opening a GMF Diagram loads other GMF based plug ins, When you open a GMF Diagram Editor  such as the Mindmap editor  all other GMF based plug ins are loaded  Taipan  ECore  Map  Tooldef  etc Same when you open the Geoshape or Logic example editor  ,3
533015,Palette background is white in dark theme,  ,3
166898,Using I20061205 1200  Internal error in  log file when cancelling a build and a resource modification, A build was running and I modified the preferences of a project This would have triggered a new build I cancelled the two existing jobs and got this exception in the error view org osgi service prefs BackingStoreException  Operation canceled java 569 java 352 java 364 java 516 java 61 java 753 java 712 java 131 java 282 java 90 java 66 java 929 java 3465 java 3079 java 820 java 796 java 156 java 499 java 545 java 490 java 402 java 66 java 929 java 3465 java 3079 java 1945 java 1909 java 425 java 149 java 95 invoke0 Native Method java 64 java 43 java 615 java 522 java 147 java 104 java 74 java 353 java 170 invoke0 Native Method java 64 java 43 java 615 java 339 java 283 java 984 java 959  ,5
355600,Create EDT Hello World intro video, Should following steps outlined in the Hello World tutorial   see  ,1
246441, context  consider suppressing tree node expansion,  ,2
413561, regression  NPE in ReviewDetailSection createReviewersSubSection, I got this when refreshing a review  ENTRY org eclipse mylyn tasks ui 4 2 2013 07 23 11 26 01 556 MESSAGE Problems occurred when invoking code from plug in   org eclipse mylyn tasks ui   STACK 0java lang NullPointerExceptionjava 84 java 64 java 129 java 59 java 1309 java 1301 java 857 java 42 java 848 java 833 java 720 java 1437 java 110 java 702 java 72 java 35 java 135 java 4144 java 3761 java 2701 java 2665 java 2499 java 679 java 332 java 668 java 149 java 124 java 196 java 110 java 79 java 353 java 180 invoke0 Native Method java 57 java 43 java 601 java 629 java 584 java 1438 java 1414  ,2
394550,SVN SSH problems when not using port 22, I have been using Subversive for many years now  so this isn t a new bug in the latest version The problem is thTo reproduce  setup a new svn ssh location using a non standard port  23001 in my case   and when complete the location is validated on finish   After a long pause it eventually displays the error message  Location information has been specified incorrectlysvn  E210002  There was a problem while connecting to  lt url gt  22 So the first bug is thUpon re opening the location  the port under the SSH settings has indeed reverted to 22  this is the second bug    Changing it  and retrying still displays the above error on port 22  however the location properties now does contain the correct port I am not sure how I get out of this  but a combination of restarting Eclipse and retrying various different ways of editing the location properties eventually fixes the issue and it connects on the correct port I am logging this issue as so far with Eclipse 3 7 1 and Subversion 1 0 0 I have been unable to fix this issue in the last 30 minutes  usually it takes a lot less time than this  ,3
516851,History view  Compare current with revision shows no differences,  Compare with previous state  works   Compare with revision NNN  stopped working in 4 0 4 I20170216 1700  Even when there are differences  it pops up  There are no differences between the selected inputs    Subversive SVN Team Provider4 0 4 I20170216 1700  Subversive SVN Connectors6 0 4 I20161211 1700  SVNKit 1 8 14 Implementation  Optional 6 0 4 I20161211 1700 ,3
22284,Cannot add markers to non IFiles, I ve been relying more and more on the  Bookmarks  view in my exploration of the Eclipse codebase  It s a very handy feature thUnfortunately I m unable to place bookmarks inside a  binary  class  i e  a class located inside a JAR  with source attached  I m able to place breakpoints  but no bookmarks  Thanks  ,4
30954, OLE  Cannot set text on MenuItem, Eclipse 2 1 Win32 I20030129I was closing a WordPro document from within the workbench   When I went to close the document  I received the following org eclipse swt SWTError  Cannot set text        java 2318         java Inlined Compiled Code          java Inlined Compiled Code          java Compiled Code          update ActionContributionItem java Compiled Code          actionPropertyChange ActionContributionItem java Compiled Code          access 1 ActionContributionItem java Inlined Compiled Code          at org eclipse jface action ActionContributionItem ActionListener propertyChange ActionContributionItem java Compiled Code          java Compiled Code          java 41         partClosed ActiveEditorAction java 123         run PartListenerList java 83         run InternalPlatform java Inlined Compiled Code          java Compiled Code          firePartClosed PartListenerList java 81         partClosed WWinPartService java 38         run PartListenerList2 java 79         run InternalPlatform java Inlined Compiled Code          java Compiled Code          firePartClosed PartListenerList2 java 77         firePartClosed WorkbenchPage java 1207         closeEditor WorkbenchPage java 818         closeEditor WorkbenchPage java 783         java 83         itemClosed EditorWorkbook java 171         java 303         java 293         java 434         java Inlined Compiled Code          java Inlined Compiled Code          java Compiled Code          java Compiled Code          java Compiled Code          java 1223         run InternalBootLoader java 845         java 462         invoke Native Method         java 247         java 703         java 539 When I went to close Eclipse because the message box said I should  I got java lang NegativeArraySizeException        java Compiled Code          java 992         java Compiled Code          java 424         java Compiled Code          java 999         java Compiled Code          releaseWidget Decorations java 591         java 693         java 368         java 470         java 223         close ApplicationWindow java 224         hardClose WorkbenchWindow java 949         busyClose WorkbenchWindow java 339         access 3 WorkbenchWindow java 328         run WorkbenchWindow java 384         java Compiled Code          close WorkbenchWindow java 382         java 102         java 318         run InternalPlatform java Inlined Compiled Code          java Compiled Code          java 315         java 272         java 434         java Compiled Code          java 432         closeWorkbench ExceptionHandler java 102         handleException ExceptionHandler java 87         java Compiled Code          java 1223         run InternalBootLoader java 845         java 462         invoke Native Method         java 247         java 703         java 539  ,2
521179,UI tests are not built,  ,3
159760, ServiceProviders  CoreException thrown when policyClass specified in popupStructuredContributionCriteria, The policyClass attribute cannot be used in the popupStructuredContributionCriteria element in the contributionItemProvider extension point   A CoreException is thrown and the specified policy class is not instantiated ProviderContributionDescriptor attempts to instantiate the policy class using      configElement createExecutableExtension policyClassName  but  createExecutableExtension requires the name of the XML attribute  not the name of the class specified as the value of th  This line should instead be      configElement createExecutableExtension POLICY CLASS   ,3
331094,PersistenceProviderResolverHolder is thread unsafe, Build Identifier  2 2 0 v20101117 r8503Just bumped into class  It is kind of a strange class  because Serious multi threading issue in this class a   singleton  field is not declared volatile  yet it is read as well as set in non synchronized blocks  which means when some thread sets it  another thread might not see the changed value b  The inner class  DefaultPersistenceProviderResolver  has a field named  providers  of type WekHashMap  note this class is not thread safe  which is used to cache the discovered providers discovered  It lazily populates the list of providers  but the lazy initialisation happens in a non synchronized block  which means the Map can get corrupt if multiple threads call Persistence createEntityManagerFactory    Don t rely on test cases to catch these errors  Just guard the code using synchronized block b  Reproducible  Always ,2
