141636, Presentations  NPE in PresentablePart setVisible, 3 2RC1I switched to another editor and its contents went blank  gray background   Switching to other editors showed the same thing  The following is the entry from the  log  ENTRY org eclipse ui 4 0 2006 05 12 13 57 13 598 MESSAGE java lang NullPointerException STACK 0java lang NullPointerException        setVisible PresentablePart java 140         select PresentablePartFolder java 270         select LeftToRightTabOrder java 65         selectPart TabbedStackPresentation java 394         refreshPresentationSelection PartStack java 1147         java 1100         presentationSelectionChanged PartStack java 798         java 784         java 122         handleEvent TabbedStackPresentation java 126         fireEvent AbstractTabFolder java 267         fireEvent AbstractTabFolder java 276         DefaultTabFolder access 1 DefaultTabFolder java 1         DefaultTabFolder 2 handleEvent DefaultTabFolder java 84         java 66         java 925         java 949         java 934         java 706         java 3170         java 1953         java 288         java 66         java 925         java 3346         java 2966         java 1914         java 1878         java 419         java 143         java 95         run PlatformActivator java 78         runApplication EclipseAppLauncher java 92         start EclipseAppLauncher java 68         java 376         java 169         invoke0 Native Method         invoke Unknown Source         invoke Unknown Source         invoke Unknown Source         java 336         java 280         java 977         java 952  ,5
450704, any  Error occurred during status handling, Hello committers we received a new error report for Eclipse 4 3 2 M20140221 1700 General Information     anonymous id          a4b6c751 7819 4085 9bab c374abc5ea20    eclipse build id      4 3 2 M20140221 1700    eclipse product       org eclipse epp package standard product    operating system      Windows7 6 1 0  x86 64    win32    java runtime version  1 8 0 25 b18The following plug ins were present on the execution stack         1  org eclipse core databinding observable 1 4 1 v20130515 1857    2  org eclipse core databinding 1 4 1 v20130515 1857    3  org eclipse core jobs 3 5 300 v20130429 1813    4  org eclipse core runtime 3 9 0 v20130326 1255    5  org eclipse e4 ui workbench 1 0 1 v20130910 2014    6  org eclipse e4 ui workbench swt 0 12 1 v20130815 1438    7  org eclipse equinox app 1 3 100 v20130327 1442    8  org eclipse equinox launcher 1 3 0 v20130327 1440    9  org eclipse jface 3 9 1 v20130725 1141    10  org eclipse recommenders stacktraces rcp 2 1 10 v20141027 2124    11  org eclipse swt 3 102 1 v20130827 2021    12  org eclipse ui 3 105 0 v20130522 1122    13  org eclipse ui ide 3 9 1 v20130704 1828    14  org eclipse ui ide application 1 0 400 v20130326 1250Error Status     code                    0    plugin                  org eclipse ui 3 105 0 v20130522 1122    message                 Error occurred during status handling    fingerprint             7df675e1    exception class         org eclipse core runtime InvalidRegistryObjectException    exception message       Invalid registry object    number of children      0        org eclipse core runtime InvalidRegistryObjectException  Invalid registry object    java 273     java 263     java 26     java 134     java 194     java 220     java 164     java 486     java 35     java 135     java 4145     java 3762     java 107     java 57     java 106     java 36     java 189     java 467     java 39     java 96     java 152     java 647     java 208     java 226     java 108     java 35     java 135     java 4145     java 3762     java 826     java 802     java 150     java 35     java 135     java 4145     java 3762     java 826     java 802     java 150     java 35     java 135     java 4145     java 3762     java 1113     java 332     java 997     java 138     java 610     java 332     java 567     java 150     java 124     java 196     java 110     java 79     java 354     java 181     invoke0 null  2     invoke null  1     invoke null  1     invoke null  1     java 636     java 591     java 1450        Messages  stacktraces  and nested status objects may be shortened  Please visit  for the complete error log Some general information and guidelines about how to use this bug report 1  Feel free to move this bug to your own product and components  Please note   th If you move this bug   please make sure th2  The bug contents of the fields status  resolution  keywords  and whitelist   are presented to reporters  If you needs more information  please set the   keyword  needinfo   This will trigger a specialized dialog asking the user   to provide further details 3  Use the following resolutions for the following situations      CLOSED   FIXED  This bug has been fixed  Please provide additional     information in the whiteboard field      CLOSED   WORKSFORME  Use this resolution if you can t reproduce this issue     and request further information  Please use the whiteboard text to specify     more details wh     CLOSED   INVALID  Use this resolution if the reported problem is a      user configuration  problem  Please consider giving hints how to fix     these issues in the whiteboard field      CLOSED   NOT ECLIPSE  Use this if the problem is caused by another plugin     not developed org     CLOSED   MOVED  If this bug has been moved else where  Please provide more      information  e g  a link  in the whiteboard field 4  Please remember th You   may  however  manually add the reporting user to the bug s cc list  But keep   in mind th5  If you are missing a feature  please file a enhancement request here         Thank you for your assistance Your friendly error reports inbox     Note  The list of present bundles and their respective versions was  calculated by package naming heuristics  This may or may not reflect reality  ,3
505678,Tests failure on org eclipse e4 ui tests  NOTE  2 tests are disabled ,     Some examples of tests failing   apparently depending on the machine where they re run  org eclipse e4 ui tests workbench PartRenderingEngineTests testSelectedElementNullingTBR org eclipse e4 ui tests workbench PartFocusTest testFocusChangesOnExplicitPartActivation  org eclipse e4 ui tests workbench PartFocusTest testNoActivationOnExplicitInPartWidgetSelection ,3
170394,JDT debug UI depends on JDT UI,  ,3
516795,very long start up org eclipse ltk ui refactoring, jps logEclipse SDK Oxygen M7 is having very slow startup times for me  showing org eclipse ltk ui refactoring in the splashscreen for the whole delay  See attached jps log file I have extracted the main thread  I have done a few runs which have similar results  As this first result looked like it may be because PluginsView was open  I re ran without PluginsView open and will attach th main   1 prio 6 os prio 0 tid 0x000000000213e800 nid 0x24c0 runnable  0x000000000014a000    java lang Thread State  RUNNABLEgetBooleanAttributes Native Method java 819 java 151 java 71 java 441 java 415 java 307 java 333 java 805 java 743   locked  lt 0x00000000c2dd1c70 gt   a org eclipse pde internal core target P2TargetUtils java 179 java 82 java 282 java 485 java 615 java 539   locked  lt 0x00000000c2e1ef68 gt   a org eclipse pde internal core PluginModelManager java 1166 java 460 java 28 java 81 newInstance0 Native Method java 62 java 45 java 423 java 442 java 184 java 905 java 243 java 55 java 59 java 101 java 293 java 331 invoke0 Native Method java 62 java 43 java 498 java 55 java 990 java 955 java 124 java 399 java 318 java 162 java 105 java 74 java 56 java 129 java 997 java 666 java 551 java 42 java 535 java 70 java 997 java 666 java 772 java 743 java 737 java 42 java 721 java 1289 java 97 java 684 java 772 java 743 java 737 java 42 java 721 java 69 java 137 java 680 java 772 java 743 java 737 java 42 java 721 java 69 java 49 java 680 java 772 java 743 java 737 java 42 java 721 java 79 java 97 java 61 java 684 java 772 java 743 java 737 java 42 java 721 java 69 java 137 java 680 java 772 java 743 java 737 java 42 java 721 java 69 java 704 java 680 java 772 java 743 java 737 java 42 java 721 java 1081 java 336 java 1044 java 153 java 680 run Unknown Source java 336 java 594 java 148 java 151 java 196 java 134 java 104 java 388 java 243 invoke0 Native Method java 62 java 43 java 498 java 653 java 590 java 1499  ,3
287795,No option to  set next statement  as in VC   during debug , I ve used Eclipse COM NEON  EUROPA  GANYMEDE  amp  now am using GALILEO but during Debug  there s no option to  set next statement  as in VC   where we can skip statements Kindly request you to provide this feature ASAP as it s highly convenient for the developers  ,3
298946, breakpoints  Condition detail pane remained after removing last breakpoint from view, I  removed all  breakpoints from the breakpoints view when the detail pane was displaying the condition editor for a Java line breakpoint  The detail pane remained  and the check box was editable after the fact  Found the following in my log java lang NullPointerExceptionjava 1275 java 1265 java 1210 java 3744 java 3774 java 433 java 249 java 84 java 1050 java 1074 java 1059 java 773 java 6715 java 7554 java 2447 java 5910 java 5940 java 5634 java 84 java 1050 java 1074 java 1059 java 1100 java 1096 java 1505 java 4060 java 352 java 3952 java 348 java 4678 DispatchMessageW Native Method java 2437 java 3522 java 2407 java 2371 java 2220 java 500 java 332 java 493 java 149 java 113 java 194 java 110 java 79 java 367 java 179 invoke0 Native Method invoke Unknown Source invoke Unknown Source invoke Unknown Source java 611 java 566 java 1363  ,3
224827,Missing bundles in BIRT RCP package, Below bundles is in BIRT AllInOne package but not in RCP package yet org eclipse birt data aggregationorg eclipse birt report engine dataextraction csvorg eclipse birt report data oda jdbc dbprofileorg eclipse birt report data oda jdbc dbprofile ui ,3
530031, JUnit 5  CNFE  org junit platform engine EngineDiscoveryRequest  when just junit jupiter api on classpath,  If junit jupiter engine is a dependency ONLY of the surefire plugin  then you get this exception when trying to run it as a JUnit test  see the full exception below  For example  if you take the example  and   move the dependency junit jupiter engine inside the surefire configuration  add the dependency of only junit jupiter api in the main dependencies sectionthen you get this exception if you try to run it as a JUnit testjava lang NoClassDefFoundError  org junit platform engine EngineDiscoveryRequestjava 59 java 31 newInstance0 Native Method java 62 java 45 java 423 java 442 java 367 java 362 java 306 java 221 java 205 Caused by  java lang ClassNotFoundException  org junit platform engine EngineDiscoveryRequestjava 381 java 424 java 335 java 357     12 moreAgain  I m not sure if this is to be considered a bug in Eclipse JUnit launcher or a bad pom configuration     I ve seen this kind of configuration in other places and in a book  By the way    this modified pom works in IntelliJ    ,3
349697,compiler setting mismatch between global and project, When Eclipse is started I get errors thI have set compliance level in preferences manually to 1 5 and in project which doesnt override the settingit is showing compliance level 1 4 will attach screenshot     Configuration Details   Product  Eclipse SDK 3 6 2 v201102101200  org eclipse sdk ide Installed Features  org eclipse jdt 3 6 2 r362 v20101117 0800 7z8XFW6FLFlmjJcvz03jyeFBLS F ,3
347848,Paths and Symbols property page ignores the applicability calculator, Build Identifier  CVSOur toolchain is based on GNU linker and adds some tools and requires the executable to be linked against our libraries To achive this we created the tool based on cdt managedbuild tool gnu cpp linker exe debug thThose values are still shown on the appropriate tabs of the  C C   General   Paths and Symbols  preference page Another problem is thIt looks like this storage should check option applicability Reproducible  AlwaysSteps to Reproduce 1 Declare a custom option of the  libs  type and set its value in the plug in manifest 2  Run the IDE and check the preference page 3  Library is shown on the page  ,3
114546,Eclipse project documentation plug ins need their own features, In order to accomplish two goals of the 3 2 release  the Eclipse Project documentation plugins need to be moved from the  code  features that currently include them to separate documentation features   The two goals are 1  Enable the update  via update manager  of documentation after the release independently from the  code  features 2  Enable the support  provision of documentation fixes via updates  of translation of the documentation after the 3 2 release date without having to wait until the first maintenance release There needs to be at least one documentation feature for each subproject that included documentation  Platform  JDT  PDE    Ideally  there would be separate features for end user and ISV documentation since some downstream products only want the end user documentation and it is common industry practice to only translate end user documentation and not ISV documentation   In addition  the ISV documentation features should only be contained in the SDK packages on the download site and not the runtime packages It was recommend that this enhancement request start in the Releng component since this is where feature   packaging changes are often implemented  ,3
39699,Javadoc Taglet option missing  javadoc , Since JDK 1 4  javadoc supports the  tag cm description argument which provides a nice and simple way of specifying new javadoc tags  The use of this cmd line argument is not supported in Eclipse  while theuse of doclets seems to be  and could be easily integrated in the IDE e g  as a project preference This request is fueled by a university course where we teach programming using the contract model   and while the  require and  ensure tags are still being kept as  future  tags  we would like to have a simple configurationoption th ,3
501875, Tests   CSS  Fix and enable testOverridePropertyWithNameAndValueSplitAndNameAlreadyAddedByUser failing on hudson,  ,3
351064,PageBreakInside   Avoid does not work with Word output, Build Identifier  20110218 0911I tried to use PageBreakInside with value  avoid  on a Grid with two rows  With PDF ouput everything works fine but with Word ouput the Grid can be break in two parts Reproducible  Always ,3
387881,Minimizing the editor does not restore minimized views,  ,3
195688,Provide the org eclipse ui browser plugin to support Mylyn integration with EPF Composer,  If I currently want to install the 3 3 version via the Eclipse update site  download eclipse org tools mylyn update e3 3  into the latest integration build  epf composer 1 2 0M4 N 20070706 0049 win32  I get the following dependency error   Requested operation cannot be performed because it would invalidate the current configuration  See details for more information   Mylyn Task List  Required   2 0 0 v20070627 1400  requires plug in  org eclipse ui browser   According to Kevin the ui browser plugin needs to be included in the EPFC builds  because it belongs to a refactored Eclipse base set of plug ins  that s why it was filed as a bug   ,2
271627,An xsl jaxp feature,  ,2
261184,NullPointerException during code generation  validation  , I installed the newest release version available on the download page  v2 1 2   then started by newly entering a very simple model using the EMF diagram editor and then tried to create me a plain vanilla diagram editor for it  I accepted defaults everywhere  but this time I get already stuck in the creation of the GMF generator model  First I got a couple of errors due to missing Link label assignments  I fixed those by assigning the appropriate values  but now GMF throws a dozen or so  Validation failed unexpectedly for  Type Link Model Facet   See log for details  Looking  are due to                              java lang NullPointerExceptionjava 545 java 337 java 128 java 1235 java 407 java 561 java 1650 java 1626 java 1862 java 1874 java 139 java 74 java 58 java 116 java 207 java 213 java 79 java 63 java 67 java 67 java 164 java 96 java 143 java 183 java 167 java 96 java 143 java 183 java 167 java 96 java 143 java 179 java 167 java 96 java 143 java 114 java 288 java 284 java 162 java 458 java 366 java 934 java 165 java 742 java 373 java 624 java 228 java 84 java 1003 java 3823 java 3422 java 825 java 801 java 72 java 251 java 583 java 500 java 411 java 84 java 1003 java 3823 java 3422 java 2382 java 2346 java 2198 java 493 java 288 java 488 java 149 java 113 java 193 java 110 java 79 java 386 java 179 invoke0 Native Method java 59 java 39 java 612 java 549 java 504 java 1236 java 1212                              I ll attach the  ecore and misc  other files Michael ,3
552370, pomless  eclipse test  support execution discovery of TestSuites, currently default includes will be    Test  java     Test java     TestCase javaIn the Eclipse IDE offers a way to add a TestSuite and name this  AllTests   so it woud be good to include     Tests java into the default pattern  ,3
323230, Content Assist  Automatically escape identifiers which collide with keywords, Build Identifier  HeliosI have a class containing an attribute  collect   When referencing th This is actually part of my template  DEFINE download FOR Download   IF collect    null   name  COLLECT  collect value toString    ENDIF     When using auto completion  Xpand correctly offers the collect attribute from Download  The interpreter anyway recognizes  collect  as the  collect    Xtend built in function and throws an error hinting thI was really confused  especially since I did not know the Xtend function  collect   The error message was somehow misleading  After some time I was happy to find out thAnyway  the error message needs to be improved Reproducible  Always ,3
397125,Enhancement Request   Add MessageBodyReader Writer to enable MOXy as XML Provider,  ,3
335718,Show Hide Output Columns in DataSet, Build Identifier  20100617 1415New Feature Request  In  Report DataSetRequest  DataSet   gt  Output Columns  Provide an ability  checkbox  to show or hide columns For ex  Assume a DataSet has following fields  id  name  quantity and price   When I add a computed column ex  total    quantity   price   the total field lists up in Output columns which is great  Now in  Preview Results   all the 5 fields  id  name  quantity  price and total  would list up  There is no option to not show  quantity and price  in Preview Results Reproducible  AlwaysSteps to Reproduce 1  Open  xxx rptdesign  file in Eclipse IDE for Java and Report Developers Version  Helios Release  Build id  20100617 14152  Create New DataSet with fields id  name  quantity and price   Go to Output Columns  you will see  Name  Type  Alias  Display Name  Display Name Key  column headers  Listing the 4 fields 3  Go to Computed Columns  define  total  computed field to be  quantity   price  4  Go back to Output Columns  you should see the new field  total  listed there 5  Go to Preview Results  you should see all the 5 fields Wh ,3
146917, Sync View  Allow to mix multiple team providers within single synchronization,  ,3
431404, DND  Feedback on Stack not clearly visible, If we drag a view upon a stack it is hardly visible The required change should be located in StackDropAgent showFrame ,3
505987,Freeze at org eclipse swt internal gtk OS  gdk window get origin, jstack when Eclipse hangsUsing Neon 1  M20160907 1200  on Ubuntu 16 04  GTK 3 18 9  EGit 4 4 0 201606070830 rI right click on my git repository  select  Push branch  something       go to  Advanced push  dialog and click Next  the dialog hangs with current operation showing  Getting remote branches information  Reproducible  always In jstack only the main thread looks suspicious with the following trace  main   1 prio 6 os prio 0 tid 0x00007f7d3000a000 nid 0x171d runnable  0x00007f7d36bdb000    java lang Thread State  RUNNABLE         gdk window get origin Native Method         java 5940         java 1559         java 1188         java 623         paintControl Unknown Source         java 231         java 84 Attaching full jstack I have the following output in console  probably not related log4j WARN No appenders could be found for logger  org eclipse jgit util FS  log4j WARN Please initialize the log4j system properly     BUG    In pixman region32 init rect  Invalid rectangle passedSet a breakpoint on   pixman log error  to debug ,3
550119, JRE missing  installation page touts Eclipse IDE 2019 03 as latest, Screenshot of outdated pageAs can be seen in the attached screenshot  the page with the following URL  and presumably others   titled  JRE Missing   suggests Eclipse 2019 03 is the latest release  The latest release is currently 2019 06  ,3
350993,Issues with connectors shouldn t be silenced,  ,3
365394,showing code for already detected breakpoint is very slow, Build Identifier  20110916 0149In my project   100 eclipse projects  some rather large  when I set a breakpoint  debug the project and the breakpoint is hit  it takes very long time until the breakpoint line is marked in the editor  It is shown in the Debug window  but takes  20 secs until it is marked in the editor  even when the corresponding code is already shown in the editor Reproducible  Always ,3
541779,HashSet logical structure is shown as a HashMap,  ,3
375616,Please provide a tool to save an update, Please provide a tool thTypical use case  You have a team of X developers who all have the same plugins  You don t want to update remotely because of buggy p2 repos  network problems  download speed or p2 taking half an hour to figure out dependencies It would be greThe new repo should contain all plugins necessary to complete the update plus the latest version of every existing plugin  ,3
503050, 1 9  junit test cannot be run even though the classpath has been configured to point to junit jar, Unable to run a junit test both as a module and as a non module  I get the below error with eclipse version eclipse SDK Y20160908 1000 win32 x86 64 thError  Could not find or load main class org eclipse jdt internal junit runner RemoteTestRunner lt  xml version  1 0  encoding  UTF 8   gt  lt classpath gt  lt classpathentry kind  src  path  src   gt  lt classpathentry kind  con  path  org eclipse jdt launching JRE CONTAINER org eclipse jdt internal debug ui launcher StandardVMType JavaSE 9   gt  lt classpathentry exported  true  kind  lib  path   lib java junit 4 12 junit 4 12 jar   gt  lt classpathentry kind  lib  path   lib java junit 4 12 hamcrest core 1 3 jar   gt  lt classpathentry kind  output  path  bin   gt  lt  classpath gt  ,3
543747, win32  JVM crash after connecting Windows Remote Desktop, Launch Eclipse on a PC running Windows 10 Pro and open some Java code editors  Then go to another Windows 10 PC and connect to the first PC via the Microsoft Remote Desktop app  As soon as the connection establishes  Eclipse crashes This bug appeared also in previous Eclipse versions    Configuration Details   Product  Eclipse IDE 4 10 0 20181214 0600  org eclipse epp package java product Installed Features  org eclipse platform 4 10 0 v20181206 0815 ,3
218904, target  editor too wide, in i0207I have a target editor open in the Java perpsecitve and the editor is too wide   The right side of the content is cut off by the outline view such th ,3
400217, Contributions  Not possible to change visibility of tool items or menu items at runtime, Small project for visible state refresh not workingAs reported here  core expressions are not working on HandledToolItems or DirectToolItems Even changing the visibility flag I have extended and reattached the toolbar example I created to show this issue If you start the app you will see the  Debug Menu  menu item for the main menu  It shouldn t be visible though  because the core expression evaluates false If you select  Toggle Menu Item  in the  Item Test Menu  two things should apply 1  The item  Core Expression visible  should appear in the  Item Test Menu    works2  An additional item should become visible in the toolbar of the part Note th ,3
412435,Plugingen needs to provide support for Highlighting feature of Resource explorer,  ,3
539480,PDE Export Dialogs should show selected item, From a plugin project in the package explorer trigger the export wizard Select Deployable plug ins and features The selected plugin of the selected project is selected in the dialog and scrolled into view but when the filter box gets focus  the selection list scrolls to the top position Same is true for plugin tools Update Classpath dialog  ,3
372941,Focus gets lost when debugging, During debugging Java code the focus gets lost from time to time  quite often  such thIt seems to happen when stepping into a different editor  which is already opened  ,3
453748, close  in OSGi console doesn t stop SMILA, When trying to shutdown SMILA via   close  in OSGi console  it hangs up   The problem occurs in current SMILA 1 3 M1  with SMILA 1 2 everything seems to be fine   ,3
74736,Please provide some way to determine the state of keys in the Tracker event loop and provide notifications when they change, When inside our modal event loop for drag and drop  we d like to change theeffect of a drop when the user presses a modifier key  like ctrl  shift  etc  Our drag and drop event loop uses the SWT Tracker class  To make this happen  weneed two things 1  Ability to get the current state of all modifier keys 2  The ability to determine when the key state changes  even if the user isn tmoving the tracker  we need to know that the key state changed so that we canchange the drop cursor   ,3
436058,user incorrectly identified as anonymous when accessing Gerrit 2 8 0 using http  was  Add a comment from a single compare editor not available anymore , Testing on master branch as of May 28  window environment  I tried to  Add a Comment  from the compare editor open for a single file  the option is not available anymore  If I open the same file with  Compare with base   the option  Add a Comment  is availableTo reproduce 1  Open a review2  From the task editor  select a file by double clicking it3  In the Compare editor  right click to open the pulldown and the  Add a comment  is not available   See the attachment ,2
130545,Permgen memory leak on ant run, 3 2M5 on Windows XP SP2  Sun JDK6 beta  but noticed on JDK5 as well On my RCP product in the Product Configuration editor I click on the Eclipse Product export wizard and click Finish to export the product just like last time  Each time I do this about 10M of permanent generation space is leaked  You can see it being leaked using the plug in in   According to that tool  the permgen space is before export    39793Kafter 1 export   47788after 2 exports  58915after 3 exports  64131  gc weak mem management starts to fight it after 4 exports  64117  but isn t quite able to keep up after 5 exports  55684  each one is slower than the last until finally    after 6 exports  java lang OutOfMemoryError  PermGenSpace   The dialog says the error occured in build xml line 147Eclipse won t do any further exports until you restart it  ,2
340658,CSpec attributes are empty when bundle is resolved from P2, Build Identifier  Plugin1 depends on Plugin2  A prebind action is defined in the cspex of Plugin1 This Action has a Prerequisite to the bundle jar Action of Plugin2 When i resolve my Query using an empty Workspace  only Plugin1 resides in the Workspace  all plugins are correctly resolved and my prebind action is called When the same query is resolved again  the following error occurs ERROR    0001    CSpec org eclipse datatools connectivity db generic osgi bundle 1 0 1 v200908130547 has no  action  group  or local artifact named bundle jarthe attached zip file contains plugin1 and it s artifacts Reproducible  AlwaysSteps to Reproduce 1  import plugin1 into an empty workspace2  resolve the query My query   gt  prebind action is called as expected3  resolve the query My query again   gt  ERROR ,3
510576,Problems on accents use, When I try to use acents on java source codes  in any times  occurs very problems  Hasn t a mode of improve that     Configuration Details   Product  Eclipse 4 6 1 20161007 1200  org eclipse epp package java product Installed Features  org eclipse jdt 3 12 1 v20160907 1200 ,3
359523,download all package of babel french language, Build Identifier  20110301 1815if i update just eclipse with package babel french it s ok  if i load the global language package  all plugins   eclipse   the views selected menu ar in grey  an the choice perspective is dead  If i want load a perspective from a menu or a link in top right of a screen org eclipse core commands NotHandledException  There is no handler to execute for command org eclipse ui perspectives showPerspectivejava 485 java 178 java 247 java 376 java 130 java 584 java 501 java 411 java 84 java 1053 java 4066 java 3657 java 2640 java 2604 java 2438 java 671 java 332 java 664 java 149 java 115 java 196 java 110 java 79 java 369 java 179 invoke0 Native Method invoke Unknown Source invoke Unknown Source invoke Unknown Source java 620 java 575 java 1408 eclipse buildId M20110210 1200java version 1 6 0 20java vendor Sun Microsystems Inc BootLoader constants  OS win32  ARCH x86  WS win32  NL fr FRFramework arguments    product org eclipse epp package php productCommand line arguments    os win32  ws win32  arch x86  product org eclipse epp package php productReproducible  AlwaysSteps to Reproduce 1 origine package helios2 update global french babel language package3  ,3
