282048,Cannot specify Type in Operation Parameter dialog, Create Class on a Class diagram  Add an operation to the class Invoke  Manage Parameters     dialog  Add a new parameter Now select       button in a Type column  No dialog will be opened  Exception in console java lang NullPointerExceptionjava 61 java 48 java 69 java 44 java 44 java 244 java 228 java 84 java 1003 java 3880 java 3473 java 825 java 801 java 34 java 359 java 225 java 70 java 223 java 377 java 584 java 501 java 411 java 84 java 1003 java 3880 java 3473 java 2405 java 2369 java 2221 java 500 java 332 java 493 java 149 java 113 java 194 java 110 java 79 java 368 java 179 invoke0 Native Method java 39 java 25 java 585 java 559 java 514 java 1311 java 1287  ,3
511269,Fix the Problems view, The problems view is really hard to operate  This should be fixed because it is a first class citizen of the IDE This bug tries to track all issues with the problems view  ,3
223242,Provide a method to generate  save  and delete reports, Similar to the data manager navigator  a report navigator can be used to categorize reports based on the user s preference An administrator will be able to bind a report to one or more data manager and specify any attributes required to generate the report  e g  how often the report should be generated   ,4
550987,UI freeze in org eclipse jface text source AnnotationPainter invalidateTextPresentation, In my brand new Eclipse 4 14 I got the following UI freeze Stack Tracejava 342 java 252 java 1023 java 4724 java 562 java 551 java 547 java 215 java 2687 java 3331 java 970 java 952 java 1075 run Unknown Source java 40 java 185 java 4851 java 4403 java 1160 java 338 java 1049 java 155 java 633 run Unknown Source java 338 java 557 java 150 java 150 java 203 java 137 java 107 java 400 java 255 invoke0 Native Method java 62 java 43 java 567 java 660 java 597 java 1468 java 1441  ,3
363154,Processor faults cause AUT to abort, Processor fault logsI have been trying to profile memory allocation  separately  and  without  allocation site details  for various combinations of org eclipse emf     INCLUDE  org eclipse wst wsdl     INCLUDE  org eclipse xsd     INCLUDE  org eclipse swt     INCLUDE  In many cases the application under test terminates abruptly as a result of processor exceptions  Sometimes the fault occurs during class loading  other times it occurs in Martini code  FWIW I have noticed thOS  Windows 7 SP1  64 bit AUT  JDK 1 6 0 029  32 bit IDE  Eclipse 3 6 2   TPTP 4 7 2 on JDK 1 6 0 029  64 bit  ,3
207881, typing  unify toggle comment commands, HEADAll the toogle comments actions should be unified into one command that s used in all kinds of editors  Currently  there are 6  Toggle Command  entries in the Keys dialog  which is simply too many  Same for Add Remove Block Comments  ,3
288885,xgconf  missing file causes exception, The following exception is caused if a  gif file is missing from a module s  xml file used by xgconf java lang IllegalArgumentException  Argument cannot be nulljava 3358 java 3297 java 3268 java 1904 java 452 java 55 java 129 java 242 java 320 java 104 java 235 java 208 java 151 java 67 java 149 java 346 java 293 java 54 java 808 java 839 java 37 java 843 java 44 java 149 java 837 java 1578 java 384 java 802 java 1438 java 72 java 1 java 206 java 197 java 67 java 24 java 208 java 174 java 289 java 273 java 110 java 66 java 928 java 3348 java 2968 java 1914 java 1878 java 419 java 149 java 96 java 78 java 92 java 68 java 400 java 177 invoke0 Native Method invoke Unknown Source invoke Unknown Source invoke Unknown Source java 336 java 280 java 996 java 971  ,3
255458, provider  On the XMPP connect wizard   The User ID is malformed  was displayed, On the XMPP connect wizard In the following cases   The User ID is malformed  was displayed   When the server name is a capital letter     SERVER  When the end of the server name is a figure     server123  When the server name is IP address    1 2 3 4The check is executed as follows  static Pattern emailPattern   Pattern compile         a z     0 9       final Matcher matcher   emailPattern matcher text  if   matcher matches     I think that the pattern character string is wrong ,3
428702,IllegalStateException during resource cleanup when Equinox is restarted, Full stack trace exceptionOur application needs to support automatic restart  i e  user clicks a button in UI  equinox framework shuts down with  restart  exit code  then the framework starts again  browser refreshes through the timeout     unfortunately  the during restart I am seeing a lot of exceptions like java lang IllegalStateException  Could not delete   lt path to  metadata  plugins org eclipse rap ui context rwt resources generated 97740fa5 png gt  image file    I investigated the origin of the deletion requests and located  org eclipse rap rwt internal application ApplicationContextImpl deactivate   which was in turn calling ResourceDirectory deleteDirectory and eventually attempting to delete an image file    Calling ApplicationContextImpl skipResoureDeletion   true  did the trick to suppress these exceptions  It turns out these exceptions shouldn t be happening and the use of skipResourceDeletion field isn t expected by applications Full stack trace exception is attached for easier viewing  ,3
64966, misc  quick diff  disable a consistently failing reference provider, If IQuickDiffReferenceProvider fails throwing a CoreException  it is logged bythe job infrastructure  DocumentLineDiffer stays in a uninitialized state  Anyfurther document modifications will trigger the quick diff re initialization  If a provider fails consistently  it should get disabled for a session or untilexplicitely set by the user Not for 3 0  ,3
23341,Allow text search participants  was  Text search inside zips jars etc , It would make the text search much more useful if it had the ability to search inside of zips jars other container files I often import all of the eclipse plugins into my workspace in binary form  and then convert just the plugins I need to work on to source form   When I go to search I get fewer  or no  results because all of the source is in zips  ,3
323355,Introduce slider bar for zooming, Intruce a slider bar  e g  This could also be embedded into the editor  possibly also an extensible area for allowing tool developers to contribute new entries  e g  to hide show detail   ,4
547230,Saving text file corrupts non ASCII characters if encoding mismatch,   have a file in some project encoded in CP1250 encoding  containing non ASCII characters  like      in Eclipse  set the encoding for that file to UTF 8   this happens often when working with legacy files while the default in Eclipse is UTF 8    open the file in Eclipse  double click it in Project Exporer  to open a Text Editor    make some change  like add a space character   save  ctrl sResult the non ASCII characters in the file are corrupted  each replaced with some multi byte code Should be  either    unedited characters should stays as they areor   a dialog saying what happened  or a warning  that it will happen Version Eclipse IDE for Enterprise Java Developers Version  2019 03  4 11 0 Build id  20190314 1200 ,3
56147, RCP   Presentations  Bug in new Presentations feature   Assumptions are made about visible parts in PartTabFolder, The Presentations feature is almost flexible enough for one to define a stack presentation where more than one presentable part may be visible   Moreover the API does not preclude one from attempting this   The problem is that there are assumptions  deep in the Workbench internals  indicating thYou can begin to track the problem in WorkbenchPage updateVisibility   then in PerspectivePresentation isPartVisible   where it actually asks a PartTabFolder for it s visible part   PartTabFolder assumes it only ever has one visible part To fix this  PerspectivePresentation should ask the Presentation about the visibility of a part instead of the PartTabFolder   You could also create new API  isPartVisible    on PartTabFolder and have PartTabFolder delegate to the presentation   Either way  new API is needed  at least in the Presentation layer This is critical for LWP  m  ,3
435482, CBI  NullPointerException when running junit tests for org eclipse jst ws jaxws dom runtime tests, See patch for same issue affecting org eclipse wst common snippets tests  431850org eclipse e4 core di InjectionException  java lang NullPointerExceptionjava 62 java 888 java 120 java 85 java 73 java 1480 java 1453 java 323 java 336 java 142 java 434 java 285 java 245 java 170 java 317 java 291 java 285 invoke0 Native Method java 57 java 43 java 606 java 176 java 141 java 122 java 142 java 125 java 129 java 255 java 250 java 255 java 250 java 255 java 250 java 84 java 53 java 123 java 104 invoke0 Native Method java 57 java 43 java 606 java 164 java 110 java 175 java 123 java 86 java 35 java 35 java 136 java 3781 java 3419 java 1152 java 332 java 1033 java 148 java 636 java 332 java 579 java 150 java 135 java 31 java 114 java 37 java 196 java 134 java 104 java 379 java 233 invoke0 Native Method java 57 java 43 java 606 java 648 java 603 java 1465 java 1438 Caused by  java lang NullPointerExceptionjava 3994 java 723 invoke0 Native Method java 57 java 43 java 606 java 55     75 more ,3
420586, CommonNavigator  Project Explorer should allow to turn off sorting, This RFE is submitted by an Rational Software Architect customer but is applicable for many products The customer is lookin g for the possibility to sort the project by various types  e g  organization  file type  team  functionsInfo from customer customize the order of projectIn reality  customer need to order the project by all kinds of types like organization  file type  team  functions     Customer need to order the project as they wish  workset is workaround but customer still feel this feature will be very helpful  and hope RSA to support in future release  ,3
386916,Renaming a project located outside the workspace that has a linked resource folder gives FileNotFoundException, Create a java project located outside the workspace  ie non default location add a linked resource folder to thNow rename the project  and an exception is shown in the error log  see below  This doesn t seem to be specific to java projects   we have seen it with our own types of projects too We have tested this in the latest Juno and Indigos and it happens in both of them In the exception it s miscalculated where to look for the  project   it is not located under the workspace java io FileNotFoundException  C  Users cdr workspace l123  project  The system cannot find the path specified open Native Method  lt init gt  Unknown Source java 362 java 797 java 289 java 369 java 634 java 1465 java 1446 java 1126 java 1164 java 2114 java 669 java 1039 java 1054 java 76 java 89 java 278 java 1 java 102 java 39 java 728 java 2344 java 5204 java 105 java 278 java 258 java 2344 java 306 java 92 java 218 java 2344 java 87 java 121  ,3
143679,Make editing framework to support different languages available in platform, I ve done several XML editors using the SSE XML as a basis   and it is quite impressive  You recieve a lot of basic editing features while still can easily customize the content assist  validation and other facilities But this framework has a wilder reach then web tools   say  ANT editor  PDE editor   they all miss features they will recieve  for free  if they were built on top of SSE XML Many 3rd party plugins have to introduce dependency on WTP even if all they need is the SSE XML editing  check Hibernate Tools and SpringIDE  I believe Eclipse platform will benefit if the SSE core and SSE XML are moved there  Another side effect of such refactoring would be users getting XML editor out of the box  without downloading the WTP  ,3
177306,BIDI3 3  lt HCG complex expression  Undesired order in CVS Repository Path gt , Build ID  version 3 2 0Steps To Reproduce Note  Tre1  Access the source code for the Eclipse Web Tools Platform from the Concurrent Versions System  CVS  repository  To access the CVS repository select Window   gt  Open Perspective   gt  Other and select CVS Repository Exploring 2  The CVS Repositories view is now on the left side of your screen  Select the Add CVS Repository icon  and in the Add CVS repository dialog enter the following values  Host  dev eclipse org Repository Path   abcABC DEFExpected Res   abcABC DEFActual Ressult   abcDEF ABC3  Click the Finish button  we can see the complex expression is not presented as the Exp  in the  Unable To Validate  Msg Box More information  ,3
491523,Add a  Tips and Tricks  to the Welcome page, Add a  Tips and Tricks  link to the Welcome page At first this would just invoke Help  gt  Tips and Tricks   Ideally  we would create one HTML document with all tips and tricks on the fly   ,3
152711, Structure Compare  Provide compare editor for any zip based files  not just  zip and  jar, When comparing two  jar files  the Compare editor nicely shows the differing files and their respective differences when selected  It would be nice if this feature would extend to any zip based files  e g  OpenOffice   odt files  It would then  ,3
161639, KeyBindings  Commands  Contexts  Context or command undefined error using Keys preference page, Build  I20061017I found a dozen or so copies of this error in my log file after using the keys preference page  ENTRY org eclipse ui 4 4 2006 10 18 12 12 00 984 MESSAGE Unhandled event loop exception ENTRY org eclipse ui 4 0 2006 10 18 12 12 00 984 MESSAGE Context or command became undefined on a non UI thread while the UI thread was processing  STACK 0java lang Error  Context or command became undefined on a non UI thread while the UI thread was processing java 2281 java 1900 java 1880 java 1879 java 717 java 196 java 66 java 921 java 945 java 926 java 2145 java 3393 java 3267 java 4121 CallWindowProcW Native Method java 1899 java 131 java 3352 java 1843 java 4121 SetWindowTextW Native Method java 2716 java 1659 java 888 java 1562 java 1469 java 1462 java 689 java 90 java 66 java 921 java 3452 java 3066 java 820 java 796 java 229 java 289 java 122 java 66 java 921 java 945 java 930 java 958 java 1213 java 954 java 1268 java 3364 java 1848 java 3264 java 1843 java 4121 DispatchMessageW Native Method java 1985 java 3064 java 1916 java 1880 java 419 java 149 java 95 java 78 java 104 java 74 java 348 java 165 invoke0 Native Method java 85 java 58 java 60 java 391 java 341 java 285 java 987 java 962  ,3
171403, KeyBindings  Update NativeKeyFormatter to consider wpf port , When WPF port of SWT is available  SWT getPlatform   will return  wpf   NativeKeyFormatter needs to consider this when formatting modifier keys     Eclipse Workspace Patch 1 0 P org eclipse jfaceIndex  src org eclipse jface bindings keys formatting NativeKeyFormatter java                                                                   RCS file   cvsroot eclipse org eclipse jface src org eclipse jface bindings keys formatting NativeKeyFormatter java vretrieving revision 1 8diff  u  r1 8 NativeKeyFormatter java    src org eclipse jface bindings keys formatting NativeKeyFormatter java21 Apr 2005 21 37 07  00001 8    src org eclipse jface bindings keys formatting NativeKeyFormatter java22 Jan 2007 22 54 32  0000    151 7  151 7    final int   sortedKeys   new int 4   int index   0   if   win32  equals platform        NON NLS 1  if   win32  equals platform      wpf  equals platform        NON NLS 1     NON NLS 2  if   modifierKeys  amp  lookup getCtrl       0    sortedKeys index      lookup getCtrl      ,3
112948, console  Make the console ANSI compliant, The console View within Eclipse is a  dump  one which handles 3 Streams  out err in It would be an interesting feature when this console would interpretANSI Escape Sequences  at least the following    Clear Screen  Cursor movements and placements  Set Background Color Text Color  Set Reset Bold Italic fontReason  To write Text Console oriented Applications  normally in C  but why notin Java  which should later run in a Unix Linux Console this should work Thank you for the effort Oliver Henning ,3
509397, null  Enable EEA for generated sources, Problem         When there is generated code in the project  e g  from JAXB or ANTLR and you want to work with annotation based null analysis  there is no clear way how to to it Adding the annotations to the generated code makes no sense  because for each regenerate run  they disappear What i want             I think  there is  something  needed to use the EEA mechanism for selected sources as well One possibility to implement this                                   Perhaps  just check  if beside the  java a  eea file exists and take it into account Then when i want to use EEA for a generated source  i create an empty  eea file  Then  when I press Ctrl 1 in the generated source  i get the possibility to annotate  ,3
466596,NullPointerException in JFaceNodeAdapterForJs filter  142 , The following incident was reported via the automated error reporting     code                    2    plugin                  org eclipse e4 ui workbench 1 3 0 v20150113 2327    message                 Problems occurred when invoking code from plug in   org eclipse e4 ui workbench      fingerprint             ef105742    exception class         java lang NullPointerException    exception message            number of children      0        java lang NullPointerException  null    java 142     java 109     java 63     java 1372     java 353     java 906     java 617     java 815     java 70     java 791     java 611     java 762     java 1639     java 2531     java 1775     java 3004     java 1731     java 1093     java 168     java 237     java 122     java 112     java 80     java 166     java 42     java 163     java 160     java 272     java 56     java 269     java 110     java 338     java 352     java 36     java 130     java 594     java 42     java 592     java 673     java 566     java 2750     java 2698     java 2677     java 4174     java 3660     java 1151     java 337     java 1032     java 156     java 648     java 337     java 592     java 150     java 138     java 196     java 134     java 104     java 380     java 235     java  2     java 57     java 43     java 606     java 648     java 603     java 1465      General Information     reported by           anonymous id      46e68908 bc1a 4e1c 8fbd 72fc2ddda607    eclipse build id  4 5 0 I20150203 1300    eclipse product   org eclipse epp package jee product    operating system  MacOSX 10 9 4  x86 64    cocoa    jre version       1 7 0 67 b01The following plug ins were present on the execution stack         1  org eclipse core databinding observable 1 4 1 v20140910 2107    2  org eclipse core databinding 1 4 100 v20141002 1314    3  org eclipse core runtime 3 10 0 v20150112 1422    4  org eclipse e4 core contexts 1 3 100 v20140407 1019    5  org eclipse e4 ui workbench 1 3 0 v20150113 2327    6  org eclipse e4 ui workbench swt 0 12 100 v20150114 0905    7  org eclipse equinox app 1 3 200 v20130910 1609    8  org eclipse equinox launcher 1 3 0 v20140415 2008    9  org eclipse jface text 3 10 0 v20150112 1146    10  org eclipse jface 3 11 0 v20150121 1751    11  org eclipse swt 3 104 0 v20150203 2243    12  org eclipse ui 3 107 0 v20150107 0903    13  org eclipse ui ide application 1 0 600 v20150120 1542    14  org eclipse ui ide 3 10 100 v20150126 1117    15  org eclipse wst jsdt web ui 1 0 800 v201403271809    16  org eclipse wst sse ui 1 3 301 v201501151629    17  org eclipse wst xml ui 1 1 501 v201501212057Please note that   Messages  stacktraces  and nested status objects may be shortened   Bug fields like status  resolution  and whiteboard are sent  back to reporters   The list of present bundles and their respective versions was  calculated by package naming heuristics  This may or may not reflect reality Other Resources   Report      Manual  Thank you for your assistance Your friendly error reports inbox  ,3
117826, LinkedResources  Linking to external file via New File action fails and causes other startup problems, Hi I am on                                                                       Windows XP Version 5 1  Build 2600 xpsp sp2 gdr 050301 1519  Service Pack 2                                                                        java version  1 5 0 05 Java TM  2 Runtime Environment  Standard Edition  build 1 5 0 05 b05 Java HotSpot TM  Client VM  build 1 5 0 05 b05  mixed mode                                                                      Yesterday I downloaded the following configuration  B                                                                      eclipse platform 3 2M3 win32eclipse PDE 3 2M3eclipse JDT 3 2M3xsd runtime 2 2 0M3emf sdo runtime 2 2 0M3GEF runtime 3 2M3VE runtime I20051117wtp 1 0M8subclipse 0 9 37tptpdc win ia32 TPTP 4 2 0 200511171231tptp runtime TPTP 4 2 0 200511171231org eclipse tptp test auto TPTP 4 2 0 200511171231                                                          Prior to this I was using this configuration  A                                                                      eclipse platform 3 2M3 win32eclipse PDE 3 2M3eclipse JDT 3 2M3xsd runtime 2 1 0emf sdo runtime 2 1 0GEF runtime 3 1VE runtime 1 1 0 1wtp 1 0M8subclipse 0 9 37tptpdc win ia32 TPTP 4 1 0 200509090100 ziptptp runtime TPTP 4 1 0 200509090100 zip                                                          I started using the same workspace I was using with config A with config B In a particular project  X  I right click to to create new file  but link to an external file on the dialog    that failed with   java net URISyntaxException  Illegal character in path at index 21  USER HOME Application Data Subversion configI have created many links before  so not sure why this happened But now the workbench won t startup with either configurations i e A or B please find log attached It starts up if I delete the project X dir under    Workspace  metadata  plugins org eclipse core resources  projects  ,3
482398, MOKA  VIEWPOINT  Moka viewpoint shall provide filtered model explorer,  ,3
222889, BiDi  Incorrect layout of search result text  Hebrew , incorrect layout of search resultBuild ID  I20080395 1100Steps To Reproduce 1  Install     Eclipse Base Platform Runtime eclipse RCP 3 4M5 linux gtk tar gz                NLpackBidi eclipse RCP 3 4M5 linux gtk zip                Eclipse IDE Platform Runtimeeclipse platform 3 4M5 linux gtk tar gz                NLpackBidi eclipse platform 3 4M5 linux gtk zip               JDT Runtime eclipse JDT 3 4M5 zip                NLpackBidi eclipse JDT 3 4M5 zip   2  Set default locale to Hebrew3  Run Eclipse with command line including following argument  nl iw4  Open search dialog  Search  gt File5  Choose   html as File Name pattern 6  Run search 7  Inspect the search result in Search view Expected result  text containing search result  like  0 file names matching     is right aligned and displayed correct  See correct display in attached file  english version  Actual result  text containing search result  in Hebrew  is left aligned and displayed incorrect  the number of file names  0  is displayed after the text  More information  ,3
395990, generalize type  Generalize Declared Type does not consider existing catch blocks  which yields compilation error, Steps to reproduce the bug 1  See the instructions in code below2  The resulting code does not compile   Unreachable catch block for Exception  It is already handled by the catch block for Exception  class GeneralizeDeclaredTypeBug4      void f            try                      Invoke  Generalize Declared Type  on  NullPointerException  and           select  Exception  as new type        catch  NullPointerException ce             catch  Exception e                  Resulting code class GeneralizeDeclaredTypeBug4      void f            try                   catch  Exception ce             catch  Exception e                   Thanks to Yilong Li for helping with the bug report   ,4
86914, misc  QuickDiff hover hides code, Currently  popup shown for QuickDiff is hiding a line in text editor  It wouldbe more convenient to show difference popup one line below current  This perhaps could be configurable Also  it would be nice to somehow highlight mark differentce within line  E g use underscore or similar marker  ,3
246248,NPE when trying to import PSF, I20080902 0800When trying to import  cvsroot eclipse e4 incubator demos projectSets emf workbench psf I get the following NPE    This fails with other PSFs in th org eclipse swt SWTException  Failed to execute runnable  java lang NullPointerException java 3777 java 3695 java 136 java 3342 java 3071 java 172 java 370 java 507 java 41 java 70 java 241 java 583 java 500 java 411 java 84 java 1561 java 1585 java 1570 java 1360 java 3482 java 3068 java 2382 java 2346 java 2198 java 493 java 288 java 488 java 149 java 113 java 193 java 110 java 79 java 370 java 179 invoke0 Native Method java 39 java 25 java 585 java 549 java 504 java 1236 Caused by  java lang NullPointerExceptionjava 154 java 222 java 84 java 1561 java 1585 java 1566 java 403 java 907 java 3215 java 689 java 193 java 1052 java 910 java 3243 java 358 java 286 java 1052 java 910 java 3215 java 689 java 193 java 1052 java 1041 java 2036 java 4171 SetWindowBounds Native Method java 1490 java 3243 java 766 java 714 java 435 java 1089 java 790 java 358 java 355 java 341 java 35 java 133     38 more ,3
538943, SourceEditor  NiConsole  Context information popups are not closed in some situations,  ,3
150179, Intro   Intro  Detached stand by intro part is in not in stand by when reopened, Eclipse version  3 2PC platform  Linux GTKTo reproduce in Eclipse IDE   1   Go to Help  gt Welcome  you get the full screen mode Welcome   2   Deattach the welcome intro part outside of the main window  It switches to stand by   3   Close the deattached intro with the Window  X  close button  It closes   4   Go to Help  gt Welcome again At this point  the deattached intro opens again  but it thinks it is NOT in standby mode  but draws the full mode UI in the narrowly sized deattached window  where before close reopen it thought it was in standby mode This is not Universal Intro bug  but a plain Intro bug  I see it also in our RCP application  which uses intro screen  but DOES NOT USE Universal Intro framework  ,3
308409,Move usage of IProvisioningAgentProvider into a DS component,    We should try to remove the activator for the org eclipse equinox p2 core bundle but I don t think it is possible given the way it registers an org eclipse equinox p2 core IAgentLocation based on the configuration property  eclipse p2 data area  One improvement we can do is to move the usage of the IProvisioningAgentProvider out into a DS component which depends on the IAgentLocation registered by the activator   I will attach a possible patch  ,3
111677, misc  When resource changes on disk  provide a compare option, When you have a resource open in an editor  and the underlying file is modifiedon the disk  you are prompted to load it from the disk or to ignore   It d bevery nice if you could use the compare UI to see the differences between thecontents of the editor and the modified file on the disk  ,3
243744, Dialogs  Adding content to  Compare with Other  dialog from Open Resource dialog, Currently one can add a workspace file to  Compare with Other  dialog by two ways   by dragging it from a view and dropping it into the dialog  by manually entering its relative path  workspace path  It would be nice if is was possible to choose a file from  Open Resource  dialog and pass it to  Compare with Other  dialog  ,3
71374, Patch  Generate diff from  Compare With , I would like to have an export or even a print feature for trees generated with the  compare width   gt  each other  feature  This is important for synchronisation of different cvs repositorys in spacelly separatet locations without network connections or when patches are not correct applyable  ,3
409411, Graphiti IDE Integration  Enable Graphiti diagrams to be loaded and saved using custom ExtendedMetaData implementations, Currently  the ExtendedMetaData can t customized  it should be possible to customize them for the purpose of diagram loads In the BasicGraphitiDiagramEditor the getLoadOptions and getSaveOptions shall be accessible  so thThe loadOptions shall then be passed to the BasicGraphitiDiagramEditorPersistencyBehavior and then be passed to the loadDiagram      method  ,3
450883,Provide ability to scroll long menus, RCP shows arrows to traverse between menu items that exceeds window heightam using RCP source code and deploys as web using RAP   in my app am using Menu and some of the sub menu has menuitems greater than 20  if the Menu items exceeds the browser height  its not providing the options to traverse the menu items which overloaded with down arrow  instead tham attaching the screen shot between RCP and RAP  ,3
75682, misc  allow IAnnotationImageProvider implementors to return no image, Using eclipse v3 0 1Currently  I have an annotationImageProvider and I would like to actually have no image associated with my annotation   However  if I have getManagedImage or getImageDescriptor return null  the image of the annotation I subclass will be used   For example  if I have my own type of error marker that is an extension of the platform error marker and if my annotationImageProvider returns null image  then the platform error marker s image is used for display in the vertical ruler My current workaround is to have getImageDescriptorId return a fake id that does not really point to an image I understand that having the ability to use the information  such as images  th  And there are other cases actually  where I do want to use the image from the super marker   That s why I feel like it would be nice to perhaps have a flag in IAnnotationImageProvider for useInheritedImage   This would allow implementors more control over the annotation image  ,3
88315, Sync View  Synchronize View should provide keyboard shortcuts, I think it would be nice if the Synchronize view was usable by keyboard alone I just tried with 3 1M4 and found that even if I could navigate the tree in theSynchonize Panel with the arrow keys  and return sent me to another panel   Icould not express my intent to Commit  Override and Update or any other entriesin the Right Mouse Click menu without rightmouseclicking  ,3
250569, Text  append   and insert   don t work inside VerifyText  , Build ID  M20080911 1700Steps To Reproduce 1  Create a ViewPart with a org eclipse swt widgets Text widget public class View extends ViewPart implements VerifyListener public static final String ID    testinsert view  private Text viewer public void createPartControl Composite parent   viewer   new Text parent  SWT MULTI  viewer addVerifyListener this   public void verifyText VerifyEvent e   System err println  e   gt   e text   lt     if   e text contains  new text      System err println  appending new text     viewer setSelection 0    viewer insert  inserting new text n   System err println  appending new text   viewer append  new text n     public void setFocus    viewer setFocus     2  Start a RAP application showing this view 3  Type  foo  slowly into the widget Stderr prints the folling lines  but no text except for the typed character is appended to the text widget e   gt f lt  appending new texte   gt new text lt  e   gt fo lt  appending new texte   gt fnew text lt  e   gt foo lt  appending new texte   gt fonew text lt  The same code can be tested in an RCP application and appends  new text  to the widget as expected Same problems are observed if the viewer append   is replaced with viewer setSelection   and viewer insert    see comments in the example above  More information RAP Version tested is 1 1 1 20080917 1637This bug may be related to but different VerifyEvent field meanings don t explain why Text append   and Text insert   don t work as expected  ,3
