55,Does Google Chrome work with Selenium IDE (as Firefox does)? ,I can't find an equivalent of Selenium IDE that works with Chrome. Does anyone know the way to use Selenium IDE works with Chrome instead of Firefox? Or is there any alternative tool which can work with Chrome?artejera do you mean Selenium as plugin to your browser (Selenium IDE)?Here is . Katalon Studio is a free Selenium IDE alternative. Our team has used it before and it has some advantages over Selenium IDE: Whatever tool you choose there are some criteria you should pay attention to: you can use Google chrome extensions like imacros scirocco on chrome 21 or later versions. they are similar to selenium IDE for Firefox. Scirocco seems to be new with some limitations like navigation is not supported. So I recommend 'imacros' seems very close to selenium. If you want to harness Selenium IDE record &amp; playback capabilities for Chrome browser there is an equivalent extension for Chrome called Scirocco.You can add it to Chrome by visiting here using your Chrome browser 
57,Professional VHDL IDE? ,Is there a good IDE to work with VHDL projects ?Or are most of the professionals working with emacs/vim/notepad++ ?I use Emacs+VHDL-mode which is great if you don't mind (or have already climbed) the learning curve of Emacs. Alternatively you could try  for simulation. But I am no professional so I suppose they are using some of the former two products. Engineers in large semiconductor companies are using emacs/vim for code editing. Integrated Development Environment doesn't make much sense there since a > is a few thousand HDL files taken from different places on a *NIX network setup scripts for a dozen different tools and cron jobs to do frequent builds. For simpler FPGA projects developed on Windows I've seen people using Borland CodeWright UltraEdit and Crimson Editor.     My best bet is to use VIM to do whatever i need to for VHDL formatting. VIM has an extremely powerful facility to develop custom plugins and no amount of IDE hopping will give you all the customization you would ever need.  Things like signal names &lt; 20 characters procedure lengths &lt; 100 lines no use of linkage ports -- all of these can be coded in VIM with minimal effort. You could actually run vcom or ncvhdl from within VIM and then see where the errors are.  Having said all this you might want to take a look at what Sigasi has to offer. If you need more help on this let me know -- it'd be fun coding a VIM plugin.  Emacs + VHDL mode + a compiler / simulator + source control. The VHDL mode is configured to use the compiler to compile the design and optionally run the simulation. Emacs can link with the source control to correctly check in diff and tag. I personally like this set up because the editor is open source and I can use it anywhere (Mac Linux Windows). The compiler / simulator can be anything from a free download (FPGA vendor sponsored Modelsim or GHDL) to a grid engine. Once set up it pretty much becomes invisible. Simplifide also has an eclipse plugin which supports VHDL Verilog and SystemVerilog which contains all of the standard IDE features and more.  It can be downloaded at . It's a plugin I'm working on that provides syntax checking based on simulators/compilers. I'm using daily with ModelSim and so far works nice. Emacs with the appropriate language mode is my vote. Basic editing is easy enough to learn and there are a lot of example config files out there.Kevin. I'm using Xilinx ISE for educational purposes it works really well. And it has everything. After applying for a student license the student version it free to use but it takes up a lot of space. The installation file alone is more than 6 gb. The book we use for school is referring to xilinx special properties. (“FGPA Prototyping by VHDL Examples”). I'm also programming on a nexsys 3 spartan 6 testboard and I'll be using xilinx for another year but when I finish the course I’m gonna look for something smaller. Happy to read about the lightweight alternatives.
58,Alternative IDE for VB6 and VBA ,I've been spoiled by Visual studio 2008 and Eclipse and have to do a little maintainence work on a VB6 app. Does anyone know of an alternative/ updated IDE for VB6? A rewrite is not an option I'm just fixing a couple of bugs and it's a big codebase.I have never heard of an alternative IDE for Vb6. However these two (free) VB6 add-ins are indispensable and will make your life easier - especially if there is a lot of code. They are equally effective for VBA in Microsoft Office.  which takes care of all the auto-indenting. It does one thing and it does it well.  But you could consider checking this out:It looks quite promising. Addin for Visual Basic 6.0 packing more than 50 professional tools and  assistants. The Code View Assistant  enriches the standard VB6 code editor  with branch lines for conditional  statements end-of-line details and  hotspots. Moreover the Code Analyzer  pinpoints dead and slow code the  SmartComplete and AutoText tools help  you write code with a proficiency you  never dreamed of while the Enhanced  Project Explorer with expanding code  and Code Flow View can make accessing  a code location the speedy action you  always needed. Other tools: Extended  Find Find References Designer  Explorer Code Formatter TabOrder  Designer (with auto-order) HotKey  Designer Error Handlers Inserter  Exception Protection Spelling  Checker Strings Reviewer Comments  Conformity Checker Task List Manager  Code Snippets Manager Naming  Standards Manager.Version 2007 adds  Designer Analyzer User Interface  Standard Properties Manager Library  Explorer including Designer Snippets  many enhancements in most subsystems. Because the VB6 IDE  a VB Project file and display the project details into project/workspace tree. It will also run the build an capture the output.  while programming in VB6. It's a code coloring add-in.A must have once you got used to VS2005+I don't know if VB6 is still supported in current version so you should take a look and see for yourself (and perhaps get an older version) DoyleSoft BASIC  alternative visual basic jabaco compiler too- CodeHelp Add-In 2.2 Amazing VB6 plugin to help organize and coding. 
60,Using SBT from Scala IDE ,The path from SBT to Scala-IDE is well described in many places: What is the reverse for this? If I start a new project in Scala-IDE can I just add a build.sbt file and somehow tell Eclipse to use this when running the application? Apologies if this seems obvious to some but I've recently moved from ItelliJ Idea to Scala-IDE and I'm not certain about setting up Scala-IDE to use SBT and my sbt config files.No you cannot do this. The way to do it is as you described. Then whenever you make changes to build.sbt (e.g. new jar dependency) rerun the  command from sbt and refresh the project in Eclipse so that the newly generated files are reloaded. As a seasoned Eclipse user I wondered the same thing. Amazed that no one seemed to be going that direction I decided to roll my own project.  Install plugin create or modify build.sbt and dependencies are fetched project files updated. It works for me I use it every day. But it's not perfect or finished and I'm not putting in a lot of effort in it at the moment. But do feel free to contribute!
66,autocomplete - laravel 5 ide autocompletion ,I want to switch to laravel 5 but have some trouble with ide - autocompletion. I'm using phpstorm.In google the answers always end up with suggesting to use  . But it seems like it is broken for Laravel 5. The steps I am doing are:  Install Laravel 5 Require ide-helper Added 'Barryvdh\LaravelIdeHelper\IdeHelperServiceProvider' Trying to generate the helper file But it always breaks with following error: Maybe someone had the same issue and can help me.I'm open for different solutions for autocompletion other than barryvdh's ide-helper.I had the same problem and this fixed it: Before you run .
67,Is there an online PHP IDE? ,"Is there an IDE for PHP where you can edit the code for your pages online? Real syntax highlighting is minimal. More would be great. I'd like to be able to do development on my site at times other than when I'm at home. even thera are some limits (no Internet nonnections no file manipulations) I have been trying for ages to find a really good online php editor with which a/to learn php and b/convert some old Delphi (!) source files into the 21st century.  After a couple of very disappointing experiences and irritating false starts most notably with phpanywhere (god did I have high hopes on first discovering that one:( ) I eventually stumbled upon ShiftEdit in Chrome webstore. So far I've been able to everything I need and as well as providing a simple but powerful enough set of tools; reliability and a general good approach to user interaction has meant that after a couple of weeks I eventually subscribed although free was good enough for my initial purposes and evaluation.  Take from that what you will but I wholeheartedly recommend it and also love their very quick iterative release process.  I don't know what your websites audience is but generally I think it's a bad idea to edit a live website. Much too easy to accidentally break something or worse  your passwords or other secrets by accident. I run my server from home so this will not be available to everyone but this is basically what I dp: If you have access to Google Chrome editor I think you should try ShiftEdit or SourceKit Apps from the web store. This one is specialized on PHP: click File Manager then select a file and click Code Editor. : I tried using it and it can highlight PHP and HTML (at the same time) and it also has a ""code completion"" feature... I'm not sure if that's what it's called but when you write an opening bracket or quote it writes the closing one after the cursor. The only problems are that the highlighting isn't perfect (it treats escaped quotes as actual quotes) and more importantly it's not free. Etherpad is cool to code collectively but it has no syntax highlighting and is not realy an IDE just a collaborative pad for programmers with versioning and chat features.Still pretty cool but not what youre looking for. We are making exactly this happen at very simple and useful php editor - to edit your scripts on FTP server  The new platform by the ""phpanywhere"" Team. I found it to be working very well. Interesting about it making it special is the Android and Iphone app which actually enables you to really code on the go. Thats an interesting idea.  One could use something like this:  to the syntax highlighting then it's just a matter of code completion for things like functions. That much is relatively simple it gets harder when you get into things like per file (or even included file) variables (for the code completion). And now that you have me thinking... It's to bad that I don't know javascript better.If anyone wants to get together and maybe build this idea into a viable project I'm definitely game. There is also  it allows C# VB Java PHP Ruby C++.  Full disclosure I'm one of the founders."
71,qa - Selenium IDE error message ,Often when running Selenium IDE scripts I receive the following popup javascript error message in the IDE window: I cannot figure out why this happens. Any help with this would be much appreciated. Thanks
73,linux - Know of an OCAML IDE? ,Know of an OCAML/CAML IDE?  Especially one that runs on Linux?Emacs in  a development environment for OCaml. Check out eclipse plugin for OCaml if you prefer to work on eclipse platform. For example like this one:  .There are also apps for mobile devices which allows you to program/experiment with your smartphone.
74,ide - How do I run Python code from Sublime Text 2? ,I want to set up a complete Python IDE in Sublime Text 2. I want to know how to run the Python code from within the editor. Is it done using build system? How do I do it ?Tools -&gt; Build System -&gt; (choose) Python then:  Sublime Text probably can't find the Python Interpreter. When trying to run your program see the log and find the reference to Python in path. The point is that it tries to run python via command line the cmd looks like: If you can't run python from cmd Sublime Text can't too.(Try it yourself in cmd type python in it and run it python commandline should appear) You can either change the Sublime Text build formula or the System :*>for example:    manually: (preferable)Add  at the end of the string.
77,intellij idea - Managing keyboard shortcut conflicts between IDE and OS (Ubuntu) ,"I'm using IntelliJ IDEA but I think this applies to any IDE. In IDEA some  conflict with Ubuntu keyboard shortcuts. Some examples: I've been using Ubuntu for a long time and I'm used to these shortcuts. I use them all the time to switch between workspaces lock my session... At the same time I know how useful the IntelliJ shortcuts can be and I want to avoid using the mouse as much as possible. Currently my workaround for ""format source code"" is I use Ubuntu as well and I disabled the native (Ubuntu) command  to format the code and  for navigating backward Hope this helps This works for me in Ubuntu Studio 14.04 (XFCE): In order to disable XUbuntu's (xfce) keymap for  and I used .  Here I was able to clear these mappings. From the link to feature request provided by CrazyCoder: Actually there are several bundled schemes: ""Default for GNOME"" ""Default for KDE"" created exactly for that purpose.  I have not checked now particular shortcuts like Ctrl+Alt+L but these schemes were created to avoid conflicts with GNOME and KDE respectively. ""Default for Gnome"" did the trick for me (I'm on ArchLinux Gnome3 AndroidStudio/InteliJ) it remapped Navigate/Back to Shift+Alt+Left (was Ctrl+Alt+Left from ""Default for XWin"" and it didn't work). But now it switches may keyboard layout as well (Shift+Alt) another problem )) Probably I'll remap keypad switcher to something else it is still simpler then reassigning all the conflicting keys in IDE/OS. In 'Settings' section 'Keymap' you can choose the keymaps template from XWin Gnome Visual Studio Eclipse etc... This solve any problem in Ubuntu by choosing Gnome."
84,eclipse - Spring IDE installation error ,i am new to springs first i wanna install spring ide in my eclipse indigoi already have install maven integration with eclipsebt by installing spring ide through eclipse marketplace i am getting dependencies error.like this please give me solutionor any other alternative to start spring .Thanks in advI also encounter this problem when install Spring plugin into eclipse under the Ubuntu platform. After I search the error by Google there is a solution in  by Eclipse Update Manager. Please notice that there is a permission error when you install Spring plugin under Ubuntu it may need write permission to install. First answer wish can give you some help. Thanks.
85,java - IntelliJ show JavaDocs tooltip on mouse over ,"In Eclipse when hovering over a method variable etc. a tooltip is displayed with the corresponding JavaDocs. Is there such a feature in IntelliJ?For  it's been moved to Editor &gt; General &gt; Code Completion.  Since IntelliJ 12.1 this > possible. See @ADNow's answer. It is possible in 12.1. Find  in the BIN folder inside of wherever your IDE is installed e.g. C:\Program Files (x86)\JetBrains\IntelliJ\bin Add a new line to the end of that file: Start IDEA and just hover your mouse over something: In Intellij13 you can use Editor configuration like below:- Show Toolbar - Pinded Mode - Docked Mode - Floatting Mode - Split Mode See File-&gt;Settings-&gt;Editor-&gt;General: ""show quick documentation on mouse moves""rather than File-&gt;Settings-&gt;Editor-&gt;General-&gt;Code Completion""Autopopup documentation in (ms) for explicitly invoked completion"" and ""Autopopup in (ms)"" which has been previously talked about. On my IntelliJ U on Mac I need to point with cursor on some method variable etc. and press [cntrl] or [cmd] key. Then click on the link inside popup window which appeared to see JavaDocs  All of the above methods are useful but one basic thing missing you need to have  Someone else posted this answer on JetBrains forum:The idea is a different IDE. Try to discover its features and try to make the best of it rather than trying to emulate whatever you used before.For the most part Idea has very high usability (much better than Eclipse IMHO) and is streamlined for supporting code editing as best as possible (rather than relying on wizards too much for example). ... plus many more shortcuts to navigate in code and different idea views. I think it rather nice that you can see just the specific bit of information you are interested in with a simple keystroke.Have a look at the menus which will also show the possibly modified shortcuts for your keymap. 0AvatarJens VoßCreated June 12 2008 09:26And elsandros in addition to what Stephen writes: Since you seem to be interested in IDEA's keyboard shortcuts I highly recommend the ""Key Promoter"" plugin which helps you memorize the relevant shortcuts quickly. Also very useful is the ""Goto Action"" feature invoked by "
89,java - How to call a SOAP web service on Android ,"I am having a lot of trouble finding good information on how to call a standard SOAP/WSDL web service with Android. All I've been able to find are either very convoluted documents and references to ""kSoap2"" and then some bit about parsing it all manually with  based web service from an Android-based phone.Android does not provide any sort of SOAP library. You can either write your own or use something like . As you note others have been able to compile and use kSOAP2 in their own projects but I haven't had to. Google has shown to date little interest in adding a SOAP library to Android. My suspicion for this is that they'd rather support the current trends in Web Services toward REST-based services and using JSON as a data encapsulation format. Or using XMPP for messaging. But that is just conjecture. XML-based web services are a slightly non-trivial task on Android at this time. Not knowing NetBeans I can't speak to the tools available there but I agree that a better library should be available. It is possible that the XmlPullParser will save you from using SAX but I don't know much about that.  comes in the Android SDK by default. That'll get you connected to the WSDL. It's true that due to it's overhead SOAP is not the best choice for data exchange with mobile devices. However you might find yourself in situation in which you do not control the format of server output. So if you have to stick with SOAP there is a kSOAP2 library patched for Android here: Basically it allows you to build up envelopes to send via a simple Java API then automatically parses them into objects that you define via XPath... for example: Becomes: I was using it for my own project but I figured it might help some other people so I've spent some time separating it out and documenting it. I'd really love it if some of your poor souls who stumble on this thread while googling ""SOAP Android"" could give it a go and get some benefit. DON'T FORGET TO ADD ksoap2.jar in your project and also add the  INTERNET permission in AndroidManifest file I had my tryst with KSOAP; I chose a rather simpler approach. Given a WSDL file create SOAP Request templates for each Request(for e.g.: using SOAP UI) and then substitute the values to be passed in code. POST this data to the service end point using DefaultHttpClient instance and get the response stream. Parse the Response Stream using an XML Pull parser. You can have a look at  It supports quite complex web services and uses ksoap2. I would suggest checking out a very useful tool that helped me a lot. The guyswho take care of that project were very helpful too.www.wsdl2code.com/ If you are having problem regarding calling Web Service in android then You can use below code to call the web service and get response. Make sure that your the web service return the response in  If you have any problem regarding this you can write me.. Please download and add SOAP library file with your projectFile Name :  Clean the application and then start program Here is the code for SOAP service call The results may be JSONObject or JSONArray Or String For your better reference Thanks. This is a working example of consuming SOAP web services in android. **Note ::***DON'T FORGET TO ADD ksoap2.jar in your project and also add the INTERNET permission in AndroidManifest file*        To call a SOAP web Service from android  try to use this client  DON'T FORGET TO ADD ksoap2-android.jar in your java build path You may perform soap call as post over http with certain headers.I solved this question without additional libraries like ksoap2Here is live code getting orders from soap service Add Soap Libaray(): public static String  Fn_Confirm_CollectMoney_Approval("
92,python - How to start spyder ide? ,"I installed Spyder IDE using the exe installer  on Windows 7  but I can't find the desktop icon. How to start Spyder IDE after installation?If you install from python(xy) then it should give you a desktop link or a start menu link. If you install it from the Spyderlib website like I did ( to get a list of all the available downloads. I got my link in the start menu:""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Python(xy)\Spyder\Spyder.lnk""Or you could just look for the executable and create the short cut yourself. Look in Python's installation directory. It's probably C:\Python or something similar. Find spyder.exe rightclick create short cut/link drag link to desktop done.Good luck! "
93,VS 2012: Scroll Solution Explorer to current file ,"VS2010 had the feature that viewing a file would automatically cause Solution Explorer to scroll to that file. With VS2012 viewing different files from within the IDE no longer scrolls and select the file in Solution Explorer automatically. Is it possible to get this feature back? Is there a setting somewhere? If so how/where?Yes you can find that under  Tools - &gt; Options - &gt; Projects and Solutions - &gt; Track Active Item in Solution Explorer   It's off by default (as you've noticed) but once it's on Solution Explorer will expand folders and highlight the current document as you switch between files. If you need one-off sync with the solution pane then there is new command ""Sync with Active Document"" (default shortcut: In the Show commands containing box type ""solutionexplorer"" and then in the list below look for the SyncWithActiveDocument command: Click in textbox under ""Press short keys"" label and press:  and click the Assign button and you are done:"
94,spring boot hotswap with Intellij IDE ,"I have a spring boot application running fine with Intellij IDE. i.e i started the Application class that has the main method which delegates to SpringApplication.run. Everything works great except hotswap. When I change the source I am forced to re-start the application. Even If I start the application in debug mode I dont see hotswap working. I could see that Intellij's Debug settings have hotswap enabled. My observation shows that when I run the springboot application classpath used is my  Files under  are not getting updated when I change the code. Intellij IDE compiles the files but does not update classes/production directory. How do I get hotswap working with IntelliJ IDE for spring-boot?A solution that uses devTools works : Open > press . In the registry enable : Hope it helps ! References : Found out the root cause. This has nothing to do with Spring-boot. On changing my groovy source files files were not auto-compiled.  To recompile changed files and swap them: Use  but doesn't seem to work. Anyway at least the manual ""Run-&gt;Reload Changed Classes"" menu works. In my case even after adding the Spring Boot dev tools and checking the build project automatically it was not working. What was missing was this: Go to the project run configuration. Set on'Update' action and 'On frame deactivation' both to 'Update classes and resources'. And it worked like a charm.  You can use either of the following methods to auto reload Thymeleaf templates: I recommend "
96,macos - Best PHP IDE for Mac? (Preferably free!) ,I need to find a good  but would prefer a free one.  Any suggestions?  Thanks!Free! Plus the best functionality of all offerings. Includes inline database connections code completion syntax checking color coding split views etc.  Downside: It's a memory hog on the Mac.  Be prepared to allow half a gig of memory then you'll need to shut down and restart. A step above a Text Editor. Does not support database connections or split views. Color coding and syntax checking are there to an extent. The project control on Komodo is very unwieldy and strange compared to the other IDEs. The perfect solution.  Eclipsed based and uses the Aptana PHP plug in. Real time syntax checking word wrap drag and drop split views database connections and a slew of other excellent features.  Downside:  Not a supported product any more.  Aptana Studio 2.0+ uses PDT which is a watered down under-developed (at present) php plug in. Good for Javascript/HTML/CSS but only marginal for PHP. There is some color coding but no syntax checking or code completion native to the package. Database connections are supported and so are split views. I'm using NetBeans which is free and feature rich. I can deal with the memory issues for a while but it could be slow coming to the MAC. Cheers!Korky KathmanSenior PartnerEntropy Dynamics LLC Komodo is wonderful and it runs on OS X; they have a free version Komodo Edit.   from 2015: I've switched to PHPStorm from Jetbrains the same folks that built IntelliJ IDEA and Resharper. It's better. Not just better. It's well worth the money.  PDT eclipse from ZEND has a mac version() and zend debugger.
99,java - Configuring angularjs with eclipse IDE ,I want to start using AngularJs and Java Spring for development purpose.I am using Eclipse as IDE . I want to configure my Eclipse to have these frameworks working seamlessly. I know I may be asking too muchbut trust me I have done much research on my part and you guys are my last resort.Any help would be much appreciated.You'd first wanna make sure you have the ).  The VJET project appears to be an attempt to provide better feature sets to the editor without being encumbered by the JSDT project (open source politics at play I guess). Download angular js from this link and add as new software in eclipse Configuration worked with Eclipse Mars 4.5 version. 1) Install Eclipse Mars 4.5 from This comes with Tern and embedded Node.js server 2) Install AngularJS Eclipse plugin from Eclipse Marketplace 3) Configure node.js server to the embedded nodejs server within Eclipse (found in the eclipse plugins folder) at Windows-&gt; Preferences -&gt; JavaScript -&gt; Tern -&gt; Server -&gt; node.js. No extra configurations are required. 4) Test configuration in a html or javascript file.   Hi Guys if u are using angular plugin in eclipse that time is plugin is limited periods after that if u want to used this plugin then u pay it so i suggest to you used webstrome and visual code ide that are very easy and comfort to used so take care if u start and developed a angular app using eclipse 
103,Best IDE/Editor for ColdFusion? ,"I am just starting at a job in which I will be using a lot of ColdFusion. What is the best IDE/Editor to use?I'd like to provide my personal reasoning behind why you might choose any of these editors (at least the ones I'm familiar with). Just saying ""use this use that"" is not at all helpful. To large degree the question is wrong. There's rarely a ""best IDE"" for a language; rather there are multiple environments each suiting particular needs. Here goes: 1) Dreamweaver Why you would use it: its history as a designer tool makes it much easier for ""non-coder"" types to start cranking out websites. If you're a solo developer building a lot of ""Tom's Corner Store"" type of sites even if they require some CF Coding (mailing list subscribers current specials light content management etc) its design tools ""template"" features and ease-of-deployment (ftp) make it an attractive choice. It has good-enough code coloring and code completion for the built-in CF tags and functions. It can interrogate user-defined functions in the same page. It has excellent CSS support. You can find a wealth of extensions too.  It's pretty stable and in my experience hasn't been very ""crashy"". It will do a fair amount of code generation for you as well (whether that code is ""good"" is debatable).  All in all Dreamweaver is incredible software for web site designers. Why you wouldn't use it: It is not free and it is certainly not a ""coder's editor"". While it provides for extensions they're typically interface-focused (javascript validation etc) unlike say Eclipse plugins which can run the gamut. For large projects it simply does not have the code navigation features that many coders come to expect. It's web-focused. So if you're a polyglot or even just like to dabble in compiled languages (java etc) then you'll need to keep another editor on hand for those tasks.... you won't be able to do it all in one place.  ColdFusion unit testing support is nonexistent in Dreamweaver. There is no step debugging for ColdFusion. 2) CFEclipse plugged into Eclipse.  Why you'd use it: CFEclipse is going on 6 years old now and has matured significantly. It's been quite stable for the last few years and most crashiness has been due to Eclipse itself and not CFEclipse (which was not true in the early days). Recently CFEclipse has seen an infusion of fresh blood and features are being added to make coding in it even more productive.  It contains a wealth of keyboard shortcuts many of the toolbar features people love from ColdFusion Studio days and Eclipse's in-built code navigation features (namely Ctrl-Shift-R for finding files quickly). It has content assist for native CF Tags and functions and some support for in-page variables though that's never worked all that well. It does not support in-page functions nor does it provide native true component insight (i.e. insight into components that you write and use in other code). It will support component insight to some extent with Dictionaries but even then it requires a lot of work on the part of the dictionary creator. Most people find dictionaries too much work to maintain in my experience. The lastest version of CFEclipse contains the best CFML formatting you'll find.  For me ""method explorer"" and ""Snip Tree View"" -- particularly keyboard shortcuts for inserting snippets -- have been big productivity boosters. If you work with ColdSpring ModelGlue Mach-II ColdBox and other frameworks with xml configuration files CFEclipse's Framework Explorer is brilliant. Because it's a plugin to Eclipse you can do everything else you'd want to do in Eclipse. You wanna code java? You can. You want webservice support? you got that. You want to do step debugging you can do so with the free Adobe-provided extensions for Eclipse. The large plugin ecosystem is one of the most attractive features of Eclipse and you shouldn't discount this when deciding on an editor. For example I would not want to work without Mylyn which integrates with issue tracking and in my experience has transformed the way I work much for the better. Eclipse's version control system support is excellent as well. Subversion is well supported; there's a VSS plugin; and recently a git plugin (if not two) has been accepted into the Eclipse foundation so we'll see native git support very soon (you can get it now with a plugin). Eclipse's ANT support is excellent.  You can easily plug the MXUnit Eclipse plugin into Eclipse for unit testing your CFML (full disclosure: I contribute to MXUnit). Finally I have full confidence that the folks working on CFEclipse -- Denny Mark Jim Peter et al. -- will continue to work toward keeping CFEclipse as the best open source CFML IDE available. These are some of the brightest minds in the ColdFusion community and are passionate about their mission. If you choose to use CFEclipse you are not choosing to use an IDE that will be supplanted by ColdFusion Builder. This project is in good hands. Why you wouldn't use it: it's a code IDE not a design tool like Dreamweaver. It's not perfect... code assist can be too aggressive in its suggestions. Eclipse itself especially when you pile it up with all kinds of plugins can get unstable on lesser machines.  Finally people who don't like the ""Project"" view of the world often have complaints about it because they're used to working directly with the file system view of the world. Its deployment support is nowhere near as simple as Dreamweaver though you can find plugins that get close. 3) ColdFusion Builder Why you'd use it: all of what I said previously about Eclipse itself applies to CFBuilder when used as a plugin to Eclipse. I cannot speak to the Standalone version because as of this writing it still doesn't support plugins very well. This will most surely be fixed by the time it is released but I don't want to speculate on what the Standalone may or may not do. One of CFBuilder's big draws is ""Extensions"". These are a way to plug in CFML code into your editor. It's hard to describe so I'd suggest googling for ""ColdFusion Builder Extensions"" and you'll most likely be amazed. Adobe's Terry Ryan has created ""Apptacular"" for scaffolding applications from a database and Brian Rinaldi has a series of posts on building CFBuilder extensions. These are huge and will prove themselves to be a developer's best friend after CFBuilder is released. CFBuilder's deployment support is in my opinion on par with if not superior to Dreamweaver's. CFBuilder does not require an additional plugin to do step debugging. Just hit the debug button and off you go. CFBuilder contains true component insight meaning that it can introspect components you write and provide ctrl-space content assist. It can be wonky however and does require some configuration. But please remember that as of now CFBuilder is still in beta. My best guess is that it'll be at least a few versions until all the kinks are worked out of this feature. Still it's a big productivity and learning booster to get content assist on your own components. CFBuilder provides a ""Servers"" view for stopping/starting your CF Server. It's built on Aptana and so contains the Aptana ""tail log"" view which is great for watching log files. Just like CFEclipse it has a Snip Tree View. The CFBuilder ""vision"" is led by Adobe's Adam Lehman. He's passionate about CF and is a force of nature. I have great hopes for CFBuilder because of Adam's leadership. Why you wouldn't use it: For one it won't be free. Noone outside Adobe knows yet how much it will cost however. ""Extensions"" and the deployment features alone may be worth the price. Time will tell. Because it's an Adobe product I think it's reasonable to assume that releases will come as frequently as most Adobe products which means... not very often. While CFEclipse deploys rather frequently lately -- and makes available a ""nightly"" site for the brave -- CFBuilder will most likely not do such daring-do. CFEclipse can afford to make potentially unstable builds available to the public while it is perhaps not in Adobe's best interests to do so with CFBuilder. Finally it's still in Beta and might not be released for some time. If you get it now and start using it remember that. In my experience debugging is wonky content assist sometimes works sometimes doesn't and a lot of people have experience crashiness. It's free beta software... you're getting what you pay for. But know that the more you work with this beta release and particularly if you provide feedback via the public bug database the better off all of us will be if it provides a best of breed editor for CFML. Personally: At home when I do ""designer"" work I use Dreamweaver when I feel that its Templates will help me build a site as quickly as possible. For existing side projects which require maintenance coding and easy deployments I use ColdFusion builder. At work where I do almost no design work CFEclipse has been my IDE since 2006. I've begun using ColdFusion builder a lot though currently I split my time between CFBuilder and CFEclipse. One reason is that as of this writing CFEclipse is more stable (i.e. it doesn't crash and I don't lose work). I fully expect stability problems to be mitigated by the time CFBuilder costs money.  Both CFBuilder and CFEclipse have public bug databases. CFEclipse has a well-attended public mailing list and if you have questions you'll get answers quickly. I cannot yet speak to the speed with which CFBuilder questions are answered. Finally for ""coders"" it's my experience that once you invest the time in learning the tools and shortcuts Eclipse provides superior productivity compared with designer tools like Dreamweaver. For cranking out a designed site a designer tool like Dreamweaver confers significant advantages. The answer to the best ColdFusion IDE isn't an answer but a question: ""What are you trying to do with ColdFusion?"" The answer to that question will lead you to an IDE that suits your needs for a particular project. Different circumstances or projects may lead you to a different tool which better suits your needs. Notepad++ with CF syntax highlighting. For free: Eclipse with CFEclipes plugin For cost: If you're a developer use Coldfusion Builder if you're a front end designer Dreamweaver edits Coldfusion pretty well. I use it quite often. I have heavily used Dreamweaver CFeclipse with eclipse and now Coldfusion Builder.  What I found is this:  - This is Adobe's version of CFeclipse.  It's still pretty new and getting to later beta.  I switched to it about 6 months ago and haven't looked back.  It's got a lot of wizards including the ability to write your own plugins in CFML that will run right inside CFbuilder.  It's free right now on beta but will likely be pretty cheap like the first flex builder that came out. My Choice: Coldfusion Builder.  It doesn't mean the others aren't capable but you'll spend the least amoutn of time getting setup and maintaining your plugins etc.   Since I had paid for and used Dreamweaver for a lot of years (Eclipse was generally sluggish sometimes on PCs' a while back until the excess of ram + cpu today) spending to have an adobe maintained copy of eclipse is okay with me.  The wizards available in CFbuilder especially for flex are excellent. Hope that helps good luck and share what you ended up picking and why! For anyone who might stumble here from Google you should also take a look at  and other community driven content.   Some of the highlights of E is that it will allow you to open a directory and treat it directory as a project. Hitting Shift-Ctrl T will allow you to browse all the files in your project in a flattened hierarchy which allows you to find files extremely fast. "
106,Selenium IDE - sideflow.js loops ,I wanted to create testcase with loops. I got latest : latest from this page  How to make it work? Thanks in advance.If you want to create a loop the following is suggested. I am still learning so I am not sure but this has worked for me. Instead of  write it as Here is an example triple array looper (With static variables so you can see it changing) This is a custom one I have made notice the syntax for storing incremental variables (Such as counters e.t.c.) This looper will cycle through all of your options (In the example below there are 6*5*4=120 options). It echo's each option out once and then moves onto the next one. I opted to remove all the html tagging (So the gaps should be quite evident). StoreEval command is best for holding your loop counters because you can then use them as incrementals in one step instead of 2.
