79,Using Vi Vim or GVim as an IDE ,I am forced to use VS2008 for the bulk of my projects at work but whenever the odd text file needs editing I use Vim. Now I know that there are plugins and whatnot that can make VIM work like an IDE so I am wondering if anyone actually uses it as an IDE? EDIT: For those of you who think you speak for the masses in saying that Vim should not be used as an IDE please consider that IDE features are the number one feature request on the .Vim is an amazing piece of software but pretty messy too due to it's age. . Omni-completion requires file-type specific plugins the This project make vim as a IDE for multi-language developing. I sometimes use Vim as an IDE within  plugin that gives you similar powers that you have in Microsoft's Database Management Studio.
81,Difference between IDE and Framework ,What is a difference between an IDE and Framework with respect to Java?Basically : Quoting wikipedia an  : is a software application that  provides comprehensive facilities to  computer programmers for software  development. An IDE normally consists  of: While a  : is an abstraction in which common code  providing generic functionality can be  selectively overridden or specialized  by user code thus providing specific  functionality. Frameworks are a  special case of software libraries in  that they are reusable abstractions of  code wrapped in a well-defined  Application programming interface  (API) yet they contain some key  distinguishing features that separate  them from normal libraries. An IDE is an application used to write and compile code.  A framework is generally a software component that someone else wrote that you can use/integrate into your own project generally to avoid re-inventing the wheel. A framework is a tool that is closely attached to the language you are using and usually extends upon or adds the the language features. An IDE (Integrated Development Environment) provides automation support for the language you use with regards to syntax highlighting of keywords errors building projects cleaning them intgegration with VCS etc. and usually provides default support for popular frameworks used for your language. Java makes use of frameworks like Hibernate Struts and Spring to extend the language and NetBeans or Intellij IDEA bring support for these tools to your Java project in a structured manor. As per all answers I can come to a conclusion that Visual Studio is an IDE and .NET is a framework.And also a framework(list of .dll) can be integrated into an IDE. Mean framework is a part of an IDE.
88,Is Matlab an IDE? ,"I'm a little confused as to what classifies as an IDE. According to Wikipedia: An integrated development environment (IDE) is a software application that provides comprehensive facilities to computer programmers for software development. So is MatLab considered an IDE? As with many things in software there are no hard rules. But if anything fits the description of IDE matlab does.  The basic engine can be run purely from the command line but when you marry that with the graphical environment it has all the hallmarks of an IDE - richly featured text editor debugging support memory/workspace introspection etc etc.  In some ways the IDE is what you pay for. Minus that there's little advantage over open source numerical languages like Python or Julia.  MatLab workbooks could be considered and IDE. Depending how you define ""comprehensive facilities"" Vim is an IDE."
95,IDE for Grinder scripting ,I'm looking for a IDE for the Grinder framework 3.11. Can someone please suggest me an IDE to develop and run Grinder(3.11) scripts. Grinder-stone for eclipse is no longer supported. Unfortunately there are no good IDE options today for doing fully-integrated Grinder script development.  Nothing has come along to fill Grinderstone's shoes.  Your best bet is to go with a decent Java/Python/Jython development tool such as PyDev or PyCharm or IntelliJ.  It won't have the Grinder integration but any of these tools will be helpful for everything else. I was in your shoes few days back however you need to configure pydev which will save a lot of time . You can integrated Grinder on your own by creating a bat file and giving the path of scripts to the one in eclipse . This worked for me.
98,spyder ide not launching ,Just downloaded Syder 3 IDE but the Spyder IDE doesn't launch it gets stuck on loading editor and then nothing happens. 
102,java - JRE JDK and IDE revisited ,I know this question must've been asked alot of times already but I've got some specific questions that need answering to. The underlying question I am trying to ask here is . I understand that JRE has the run time libraries JDK contains the compiler/debugger and everything else that JRE has. IDE is my Eclipse.  : When exactly will I need just the JRE and nothing else? i.e. under what circumstances will only having JRE suffice. If I were to emulate such behaviour what are the necessary steps required. (> ) Thanks If all you want to do is run an already compiled Java program then a JRE is all you need. So if you were developing software for someone else you'd have JDK and IDE installed on your machine for development purposes but you'd only need to install the JRE on the client machine for them to be able to run it. Question 1 : If I am trying to develop something in Java is it  necessary that I need JDK for it? Because as I understand I can make  do with IDE + JRE. My IDE provides me with compiler/debugger and I  will refer the JRE from my IDE. So it should be alright right? As you said JDK is required for compilation and JRE is required for running the program. No matter who provides(IDE or system path) if you have those you should be able to compile and run your programs. Question 2 : From the above question is it safe to say that IDE  contains JDK in it already? You can't generalise the statement tha IDE contains JDK. Few does few may not. Question 3 : When exactly will I need just the JRE and nothing else?  i.e. under what circumstances will only having JRE suffice. If I were  to emulate such behaviour what are the necessary steps required. (I  can make it more clear if you have not understood it. ) If you have classes/jar with you. You can run them without needing JDK. Answering > java code.   Yes some IDEs like Eclpse ship jdk with the ide. The downside you can't use cmd prompt to execute java code.  You'll need JRE to run every applications thats been written in Java. When you will implement your project you'll have to setup JRE to your client in order for them to run it.
105,NetBeans IDE scaling on Windows 8/10 ,"I'm trying to run NetBeans under Windows 8.1 on a screen with a high DPI. Windows itself has scaling enabled to 400% and everything else looks just fine. However when I start NetBeans it runs as if there's no scaling enabled and I just see tiny little letters in the IDE. I did check the properties under which the IDE starts and they do have ""Enable scaling for this program"" checked. I could increase font size in the editor and the error log which would at least enable me to view what I'm typing on the screen however all menus side-bars panels etc remain very small which is very uncomfortable trying to work with. So any idea how I can make NetBeans scale with Windows 8.1? Currently using NetBeans 8.0.A workaround is to increase the font size of menu options. See: ).  The fix is quite simple: First set Windows to prefer external manifest files over internal ones (which was default until some Versions ago) by adding the key to Then create a manifest file (in this case netbeans64.exe.manifest or netbeans.exe.manifest) in the directory of the corresponding exe file with the following content: This way I also could fix Visual Studio 2013 and SQL Server Management Console 2012 which are only partly dpi aware (e.g. Visual Studio 2013 the form editor is unusable on 200% as the complete layout is broken). I fixed all my apps that were unusable or at least had a bad layout this way.  As this thread was the first one in my google results I thought it would be a good idea to post this solution although the last activity is quite long ago. Windows 10 does this for you now. Right click on your Netbeans shortcut (C:\ProgramData\Microsoft\Windows\Start Menu\Programs\NetBeans) and select Properties. Go to the Compatibility tab and then select Change High DPI Settings. From there check the Override High DPI Scaling box and set it to System.  Similar to setting  if you use the Darcula plugin you can set the value for the ""Override Default Fonts"" option to 18. That has the same effect. Additionally if you change it to Segoe UI it matches Windows 10 nicely. go to display settings and change scale and layout to 100% Boom! :) Simply hold down the  then scroll up or down to zoom out or in"
109,Is Eclipse the best IDE for Java? ,"Is Eclipse the best  for Java?  If not is there something better?  I want to know and possibly try it out.  Thanks.Let me just start out by saying that Eclipse is a > affordable (last I heard $50 for the distro plus a year of free upgrades). If you have the budget and need the added functionality I'd go with something like that. Anyway I've tried to be as detailed as I can. I hope this helps and good luck on your search! :) IntelliJ IDEA was awsome. Now it is just ""better than Eclipse"". You can code in IDEA several times faster than in Eclipse in my experience (I moved from being an Eclipse early-adopter to IDEA and haven't looked back) but IDEA has a number of flaws: I still wouldn't go back though; the code refactorings and intentions in IDEA are just too good. A major version of Eclipse came out a while back and it took me about an hour of searching on the website to figure out what was actually contained in the release which might persuade me back into the fold. Visit  to see how to sell an IDE! There is no best IDE. You make it as good as you get used using it. Eclipse can't remotely be called an IDE to my opinion. Okay that's exaggerated I know. It merely reflects my intense agony thanks to eclipse! Whatever you do it just doesn't work! You always need to fight with it to make it do things the right way. During that time you're not developing code which is what you're supposed to do right? eclipse and maven integration: unreliable! Eclipse and ivy integration: unreliable. WTP: buggy buggy buggy! Eclipse and wstl validation: buggy! It complains about not finding URL's out of the blue even though they do exist and a few days later without having changed them it suddenly does find them etc etc. I Could write a frakking book about it. To answer your question: NO ECLIPSE IS NOT EVEN CLOSE THE BEST IDE!!! IntelliJ is supposed to be MUCH better! Eclipse was the first IDE to move me off of XEmacs.  However when my employer offered to buy me a Intellij IDEA license if I wanted one it only took 3 days with an evaluation copy to convince me to go for it. It seems like so many small things are just nicer. IntelliJ is good one but its not free!!Then NetBeans is also a good option.Also if you are IBM suite WSAD is good I'd have to vote for Netbeans as the best one currently.  Eclipse is decent but right now Netbeans is better. I used IntelliJ for almost 5+ years (from v1.5 to v7) and around 8 months ago I migrated to IBM RAD (which is built on top of old eclipse platform) and around 3 months ago I settled down with Eclipse (Ganymede). I used IntelliJ on a mid size projects (with 10k classes) and I'm using Eclipse on one with just few hundreds of classes. I found both of these IDEs (IntelliJ and Eclipse) to be good. IBM RAD is just a waste of money (ofcourse one could be stuck in an IBM shop without choice). IntelliJ has far superior refactoring capabilities and keyboard shortcuts for most of the features compared to Eclipse. It supports importing projects from Eclipse. It has better built in xml handling capabilities (with refactorings applicable almost like for the java code). Built in Intelli Sense is also very good. Eclipse is a great tool and its free. It took me around 1-2 months to get used to Eclipse from IntelliJ (lot of unlearning of shortcuts) but I got hang of Eclipse it has been pretty smooth. I havent used Eclipse on mid size project. Both IntelliJ and Eclipse have active plugin communities and both integrate well with version control systems unit test frameworks application servers and profilers. IntelliJ started becoming slow and bloated starting from v4.0. It was slow with mid size projects. I would not use IntelliJ unless its performance can be improved. I havent used these two IDEs for anything other than java development. If you are a java developer and your company pays for IntelliJ and if your project is not too big go for it. Otherwise dont despair: Eclipse is always there. I gave Eclipse a 3 months ride at my new work but after that I found out that normal Maven project can be run in IntelliJ IDEA too (unless it's Eclipse plugin/EMF/something of course ;-)). 3 months are not enough to compare it with 8+ years with IDEA but it's enough to claim I gave it a fair try. I decided to live with its perspectives (other IDEs don't need them) with its poor debugger (doesn't show date values unless you click on them! etc.) with its comparatively worse completion than IDEA has. Now after all those years IDEA is also free (community edition) and I use it without much trouble. Of course I miss some of those ""Ultimate"" features of paid version but it's far better than Eclipse. Biggest difference is the whole mindset needed for both of these IDEs. But after you master the mindset of either I can't understand what can anyone hold to Eclipse - unless you need its plugin ecosystem or you have some serious investments there. Example of ""mindset"" differences: You have to save in Eclipse not in IDEA and I don't care what is better or worse - but you have to save in Eclipse to let him clean up underlined errors that are not errors anymore etc. ;-) You have to save there in order to get rid of errors in other files too because other file doesn't see the changes otherwise. I blogged much more about this topic - and yes I'm biased though I tried to be as little as possible. But after some time it wasn't simply possible: :-) And no not even IDEA is perfect I know it. Because I use it a lot. But it is the best Java IDE if you ask me. Even the Community edition. [This is not really an answer just an anecdote. I worked with guys who used emacs heavily loaded with macros and color coded. Crazy! Why do that when there are so many good IDEs out there?] if you know you way around emacs you can code 100x faster then an IDE. And it can handle bunch of diffrent languages so you do not need to change your coding enviroment if you need to code in another language. Works on all operating systems you can custimize/add anything you want. Even edit files half way across the world over ssh.(no downloading or uploading).Before calling them crazy you gotto use it first. i am sure they are calling you crazy for using an IDE :). It is often said that there are better IDE's for various languages (eg Java) than Eclipse. The power of Eclipse is that it's basically the same IDE for > languages meaning that if you know you'll have to code in several programming languages (Java C++ Python) it's a huge advantage that you only have to learn one IDE: Eclipse. I don't know if Eclipse is THE BEST Java IDE but it is definitely very decent and my favorite IDE. I tried IntelliJ briefly before and found that it's pretty similar to Eclipse (IntelliJ might offer some nicer features but Eclipse is free and open source).I never really tried NetBean because I know Eclipse before I know NetBean. Eclipse is my favorite because: If you are used to using conventional Java IDE like JCreator you might need some time to get used to Eclipse. I remember when I first learned Eclipse I didn't know how to compile Java source...   I would suggest that in order to find the best IDE FOR YOU try what people recommended (NetBean Eclipse and IntelliJ) and see which one you like the most then stick with it and become an expert of it. Having the right IDE will boost up your productivity a lot in my opinion.  Eclipse!  It can be slow at times and uses a lot of memory but it works well. I am going to have to recommend  by my job. I find the UI design much better than Eclipse. Also it comes with an incredible amount of features built in including great support for EJB3 JSF WebServices etc. It is essentially an IDE for the entire JavaEE stack (and the Oracle ADF framework as well). - All of the tools you will (probably) need for JavaEE development come with this IDE right out of the box no plugins required (unless you download the minimalist version). Talking about java Ide it is better to go for NetBeans.In My opinion it is better and provide great advantage over other ide but it has disadvantage over Eclipse that it grabs more more while working but do to its features and support i suggest Netbeans than any ide This is subjective... I find it to be a good tool. It depends what kind of development you're doing - for EJB stuff many folk would favour Netbeans. It also depends how much you want to spend - I assume you're talking about free IDEs? In my opinion if you got the resources to use then go with eclipse. NetBeans which is awesome like eclipse is another best option these are the only 2 I've ever used (loved needed wanted) Eclipse is hands down the most popular and for good reason! Hope this helps. Agreeing with the others. Netbeans is a pretty good IDE which also caters for other languages (PHP Ruby C/C++) if you're prone to using any of those. Then you get the added benefit of knowing your way around the IDE when deciding to pick up a new language. To be fair however I haven't had much time with the eclipse IDE. I'd agree with some of the others out there saying that NetBeans and IntelliJ are both good IDEs.  And I'd say that in using all three (Eclipse + other two) that Eclipse is by far my favorite.  I found some of the documentation out-dated but also found the support community very helpful.  I started using Eclipse by jumping into the deep end of the pool:  writing an RCP before ever learning the IDE.  The IDE was intuitive to use and when I found the right news groups to post to - most of my questions were already answered.  The hardest thing for me (and frustrating admittedly) was knowing how to phrase my search terms in order to get to the answer that was already posted. Remember that Eclipse is still ""relatively new"" as an IDE player though given that - it's pretty darn robust. My only complaint about Eclipse is that with each new release it seems to hog up more resources.  With a mid-sized project/workspace it takes seemingly forever to build (or rebuild) the project.  Compared to IntelliJ it's faster and more intuitive to use. Don't forget that Eclipse Platform was started by IBM. There are few platforms out there. The advantage with Eclipse is that it can be customized to your development pleasure plugins can be written for Eclipse to conform to your needs (e.g. The Eclipse ""Easy Explorer"" plugin for browsing the directory of your source in Windows Explorer).Eclipse allows you to also incorporate other languages/SDK's such as C++ Silverlight projects Android Projects for development. You can also easily manage resources in Eclipse. In my experience NetBeans are resource intensive. Oracle JDeveloper and IntelliJ aren't free though.Oh yes If you have issues or bugs with Eclipse Eclipse has the ability to restart and submit the crash to Eclipse servers. This is not really an answer just an anecdote.  I worked with guys who used emacs heavily loaded with macros and color coded.  Crazy!  Why do that when there are so many good IDEs out there? I have experience with using . I like it because it is easy to use and it is free. Give it a try if it interests you."
110,javascript - Efficient usage of WebStorm IDE ,I've recently fallen in love in WebStorm as an IDE for JavaScript development. The problem is I come from a world of vim and lightweight editors so I probably can't fully appreciate all the power that comes with IDE. Yes I've seen the presentations and read the docs but there's a lot of features and I'm not sure which of them are truly useful. So here goes my question: how do you use WebStorm and what do you find most useful? Any power-usage tips? Configuration hacks? Plugins worth mentioning? I'm not looking for a list of features I'm looking for a real-world usage examples and impressions. PS. I work mostly with pure JS + Canvas element and some NodeJS.Some random thoughts maybe more later.... In the help definitely read the Basic Concepts and skim the WebStorm Usage Guidelines for actions that you care about. Learn to use  Ctrl-Shift-A. It allows you to 1uickly find actions you can do by typing part of them. With that you can find anything once you know it exists. WebStorm's (like IntelliJ) best magic is its code completion and refactoring features which come from its code parsing and awareness. It figures a lot of stuff out but you can help it out by making you have good source files. Put the commented versions of the libraries you use in your project so it can use those comments to display in the doc popups (just having them in the directory is all you need). Be sure to leave the tips on. Their forums are useful but if you have a problem or feature request put it right into youtrack.com. They are much more responsive there. You can also vote for the stuff you want added. And if you haven't seen it yet there is a VIM plugin which will give you VIM editor keys called  JsTestDriver integration. Plugins. You can always find something useful.
112,c++ - Run .exe outside IDE but use break points inside IDE ,"Using VS .NET 2003. Would like to run the .exe from outside the IDE (i.e. command prompt or double clicking .exe icon in windows) However still want break points to hit in the IDE. How do I set this up?(Running from outside IDE but IDE seeing it as run from ""Debug"" -&gt; ""Start"") Thanks.On the Debug menu choose the ""Attach to process"" option to attach a debugger to your externally-running application. Visual Studio enables Just In Time Debugging by default.  If you haven't turned it off you can call DebugBreak() and you will get a popup allowing you to attach a debugger.  If you don't attach a debugger then the program will exit so you could try wrapping the DebugBreak call in a MessageBox or some other conditional code based on an environment variable or config item. Since it is C the call to DebugBreak() is correct - this will give you a nasty error dialog (different look depending on the OS) which should have a 'Debug' option. If you click this you should get a dialog to select one of the installed debuggers (VS.NET shoud be among them). Selecting it should bring you to the DebugBreak() line. However this can fail if the debugger can not find the pdb files for your app - in that case you will just get the disassembly view and no source code view. You can also use WinDBG and the 'Open executable option' - again it will need the pdb files to yield anything useful.  "
125,Visual studio Java IDE ,Can visual studio 2013 be used as a Java IDE? Or what Java IDE is similar to visual studio in terms of ease of development? I have already tried Intellij and Eclipse but they lack as compared with visual studio.I don't think you will find anything better than IntelliJ which is by far the best Java IDE out there IMHO.
127,java - NetBeans IDE 8.0.2 Support for Netbeans IDE 7 ,I am starting a computer science class and need to download Netbeans IDE on my Mac 10.6.8. The latest Netbeans edition compatible with my Mac is NetBeans 7. However in my class we use NetBeans IDE 8.0.2 Am I able to transfer projects between both versions (via thumb drive) and edit them on both versions of Netbeans? Thanks for the Help!You can try it but I have had trouble in the past with some custom Ant extensions Netbeans uses breaking when you try to use an older version of Netbeans than the one the project was created with. The other way seems to be less problematic.  I have almost always been able to open projects created with an older version of Netbeans with a newer one. I think there are two options: copy the source folder(netbeansprojects[Your project]\src) and copy it to a thumb drive. Open a new project in your pc (the one in your class 8.0.2) and go to THAT projects src delete it and replace it with the one from you're flash drive.
128,eclipse - Run Vertx in an IDE ,"Is there any way to run Vertx from within an IDE? I know I can create a server in a file and then call  from the command line but is there a way to run the server.java file from within an IDE?create a maven project as the  says. Then import the project as Maven project Create a new launcher (Eclipse) using as main class   In the tab ""Program Arguments"" type: "" if your verticle is written in another language use the prefix with the name of the language as follows: And so forth. The accepted answer is perfectly fine.Just for completness's sake you also simply can run a plain old java main class having a the main start your vertx instance. Code should be something like: There you go. I previously edited an earlier answer but I'm separating it out for the sakes of clarity. The example below is for eclipse but the same basic premise should work with any IDE. Set up your ) such as and add the IDE specifics via maven for example for Eclipse By that you have an ready to import and ready to use project in Eclipse. To actually start it then I wouldn't go directly for a Main or Starter Verticle as but just simple run it through Maven in Eclipse as new Run Configuration. Create a new Maven Run Configuration and set as goals It will start the > vertx-maven-plugin. I hope this helps. Best My setting below is done at IntelliJ 15.0.1 with vert.x 3.2.0 for Java add New Verticle like : 'Run' -&gt; 'Edit Configurations...' -&gt; replace 'Main class:' to'>' at'Program arguments:' -&gt; 'OK' Run and Debug!  If you are looking for options apart from creating a maven project (suggested in the other answers) you could do the following:"
132,difference between SDK and IDE ,I'm a little bit confused about these two terms can somebody explain what is the difference for example Eclipse is an example of IDE there I can edit debug compile my program but the same things I can do with SDK am I wrong? thanks in advanceAn SDK usually only includes the necessary building blocks for developing applications. This includes frameworks libraries header files whatever as well as compilers debuggers and various other tools such as profilers etc. An IDE simply makes access to those more user-friendly (or > hence the name) if you will. However Eclipse for example comes with its own compiler as well. In any case an IDE allows you to develop applications from a single environment be that Emacs Visual Studio or Eclipse. If you only have an SDK you'd write programs with a text editor compile them with the compiler (instead of hitting 
146,delphi - IDE Plugin for XMLDoc ,there is an IDE Plugin out there (I think it was  free) which assists in writing XMLDocumention inside the IDE. I tried to search for it but I cannot find it anymore. Anybody knows it?Try using  from DevJet 
147,Nant build script IDE ,I work on project where is huge Nant build script.Could you advise free Nant build script IDE?If you're using NAnt I'm going to assume you're working in Visual Studio. Since the build file is just XML you can tell Visual Studio to use the 
158,git coding with IDE ,I'm new to Git. Before using Git I used Subversion for my web project. One thing I'm wondering is how to code on an IDE when working with GIT. As for SVN only one version of code is locally stored on your computer so we just have to open and edit that version directly before committing it to the remote repo. However for Git we have multiples revisions stored locally so I don't know how to work using an IDE. Must the IDE support Git? Currently I'm only managing to code using an integrated editor in Terminal which is not very convenient.I don't understand how the IDE is relevant. You just commit whenever you want as normal and then when you want to push to a remote repository you do so. It's a bonus if the IDE supports Git of course as then you don't need to switch between a console and the IDE but it certainly doesn't > to. The IDE should ignore Git's repository just as it would have to ignore the .svn directories for Subversion. Certainly working with Visual Studio - even without any plugins - has given me no Git-related problems. A lot of major IDEs have some support for Git. It usually comes from a plugin not from the core functionality of the IDE. At the very least the git integration of your IDE should allow you to commit and push to the remote repo. It may also work on earlier commits etc. Your mileage may vary depending on your language of choice what IDE you're using and your platform. All of this is just a wrapper for system commands so there's nothing that you won't be able to do it might just not be convenient. I agree with Jon -- the IDE is irrelevant. You'd just work normally. If you point the IDE to the right directory it'll show the code and let you work on it. With git you have the master branch to which you usually commit your changes. There is no difference to SVN cause in SVN you usually commit to the trunk. If you are working with branches you will change to the branch either with SVN or with Git and do your commits there. That's it. One of the differences between Git and SVN in this use case is you have the whole history availabe while working with Git. As Jon has already mentioned the .git folder that contains all versions is hidden from the IDE. You always have one version checked out in your work directory which just contains ordinary source code. I work with Netbeans for which an plugin exists that supports some very basic features of GIT. It highlights lines that have been changed added or deleted compared to the previous version which is quite useful. For branching commiting and so on I use a terminal.
185,c# - UML and favourite IDE ,I've just downloaded Visual Paradigm for UML and it looks quite ok. Does anyone have any experience with it? Or maybe someone has his own favourite IDE which is worth using and wouldn't mind sharing this knowledge? Do not want to use IDE which is written in JAVA or C# for patriotic reasons.I would recommend you Visual Paradigm. It is has very intuitive interface and it is easy to use. I use it at the moment. But if you want to try something else this page could be helpful . The best modeling tool for Eclipse is Omondo.  It is just magic but also  !!
186,Zend Framework IDE ,I am assigned to work on a project which is developed in Zend Framework 1. I just know PHP language and I am studying the Zend Framework. I want to setup the Zend Framework project in IDE. I googled and came across Zend Studio which is paid. Is there any other community edition IDE in which I can work on the ZF1 project smoothly and can someone provide a link for the tutorial to setup the project?I would recommend using Eclipse for PHP:  Zend Studio is built on Eclipse and having used both myself I can tell you they are very similar.  Once you have Eclipse up and running you can add the Zend Framework 1 library so that you will have auto-complete and framework documentation available in real time.
198,IDE deduce python type ,I am writing a method in python which looks something like this: The one expected type here is  which is basically an image in OpenCV. How is it possible for the IDE to deduce the type of this object beforehand so I get autocompletion inside the method?  I am using pycharm. If anyone knows any other IDE which is capable to do so I am open to suggestions.Since Python 3.5 you can use  You can add type hint to the function signature   This is applicable to all data types. If some other value is passed as an argument then it will raise a 
206,IDE for programming in metalanguage? ,I've recently started learning metalanguage. Is there a jetbrains IDE for it? If not which is the best IDE for metalanguage programming. Doesn't have to be open source. Thanks.Nah JetBrains doesn't have an IDE for ML. Look here: 
208,C++ IDE that autogenerates cmakelists.txt ,I'm looking for an IDE that automatically generates a cmake file from the project. Ideally I would like the project to be independent of the IDE. I am mainly working under linux but Windows is a major (and great) OS so ideally it would run on Windows as well. I'm not too bothered about that though as on Windows there is VS :). Regards EDIT: Yeah I sort of see my mistake. I should have asked for an IDE that generates makefiles instead of cmake files since the cmake layer/step becomes useless (if the IDE can directly generate a makefile).The purpose of CMake is to generate the  file by hand - and KDevelop helpfully updates the GUI appropriately to reflect my changes.
215,IDE for php prado ,iam looking for IDE with intellisense support for PHP Prado. please suggest me some ide's. ------- iam looking for IDE with intellisense support for PHP Prado. Well I'm a Netbeans user and use multiple frameworks. If you use a framework and make sure that it's in your include-path Netbeans will automatically index the framework and provide intellisense for it. I don't think you need an IDE with framework specific intellisense I think you need an IDE that can do intellisense on existing frameworks :) How about Netbeans alfa version of Prado support : 
222,Difference between a IDE and text editor? ,"What's the true difference between an IDE and text editor with a bunch of plugins? Why should I prefer an IDE over a text editor for development?IDE stands for ""Integrated development environment"" not just a tool where you write the code but you can also compile it and debug it.. text editors in their nature usually don't do that they tend to go for a broader approach..be able to edit all types of files instead of specializing in a particular type or language.. sure you can have plugins specific for a type of file or language that compiles/runs/debugs but since is it done by plugins I guess the ""integrated"" part is of of the table so doesn't make much sense to cal it IDE and as said before because the nature of the text editors the potential for integrated development experience will always be limited In the end you want something that's going to make you the most productive. Whether that's Notepad or Vim or Sublime or something else is up to the user and the tasks required at the time. With that said an IDE does bring some solid benefits for development. Depending on the language and IDE this may include integrated build tools source control management unit testing tools automatic boilerplate generation and class/variable refactoring.  ""IDE"" isn't a very well defined term but in my experience single unit IDEs (as opposed to editor + added plugins) seem to have more powerful debuggers more integration between different tools in the IDE (e.g. easy to debug unit tests use of deep code analysis to feed autocompletion etc).  And of course more things work out of the box w/o having to download and configure plugins yourself and the GUI is often are easier to figure out for new users or novices.  But it's a personal choice and the bottom line is you should try the tools you're considering and choose the one that fits best with your needs. IDE is stands for ""Integrated Developement Environment"" where the programmer can develop efficient projects and it provides drag and drop facility which reduces the stress of a programmer. Editor is one which is related to a specific language where you an write the program and run the program.."
229,c++ - IDE for gcc compiler ,  I've downloaded MinGW and I require an IDE for compiler.I'm going for eclipse atm which one would you suggest?Eclipse is good. Netbeans is good. DevC++ is good. Now you choose :-) Eclipse is quite good haven't tried any other IDE so can't comment further  but I haven't used the combination myself.
255,c++ - IDE that runs ON ios ,Has anyone found and IDE for programming ON iOS? Specifically I'm coding for the nds in c++ but I was wondering if there really is any IDE that is for coding on iOS. If anyone's heard of one please tell me the name because I have not been able to find one.Not specifically an IDE for C++ but there are alternatives: The closet thing I know is  
262,c++ - C++0x IDE support with g++ ,What IDE has a better support for the new C++0x features in g++? I know you can use the editor as is and compile the code using -std=c++0x but I would want the new features do not be marked as errors by the IDE (auto range-based loop variadic templates etc.).Here is  has had support for a while but I do not know to what extent.
265,Glassfish IDE integration ,I am an Eclipse user.I am going to be using Glassfish on a project.Is the Glassfish IDE integration substantially better in NetBeans (or some other) or is the integration the same as Eclipse?with the full set of JavaEE plugins in Eclipse it's trivial to control/deploy to glassfish. Grab the JavaEE version of Eclipse and follow the wizard for creating a new enterprise application. Generally speaking unless you're debugging the only intergration you really need is: start stop deploy. You can make almost any IDE/script/buildfile do that. Stick with the IDE you're most productive in. I can't compare it to eclipse because I never tried it in eclipse but I can cast my vote for Netbeans integration. I've been using it for a while with Netbeans and I am very satisfied with the result. I stuck with Eclipse. Glassfish IDE integration is better with NetBeans.   The plugin for Eclipse isn't quite ready for primetime. My personal experience is that Eclipse with the Java EE extensions are more than sufficient for development and deployment of JAX-WS apps are faster in Eclipse than with Netbeans. The Glassfish plugin has forms for editing configuration for things as nuanced as WSIT WS-Security and WS-AtomicTransaction.  This speeds configuration.  However I've found that deploying a JAX-WS app performs ws-import more times than necessary which doubles deployment time.
276,java - Compiling Code - Creating an IDE ,I've been deving an IDE for Java Assembly and JMM for the last two months and have been able to have the JMM compiler to run through the IDE and compile the given code. For some reasonI cannot seem to find a way to do this with Java code. Is there any API call I can use to compile a given class or even somehow invoke javac and give it the necessary values through the command line?  Any help would be greatly appreciated!  You can use the 
279,Vim plugin for Netbeans IDE ,I have found a couple of Vim plugin for Eclipse but some computers have performance issues with Eclipse. So what I want to know if there is any plugin for the Netbeans IDE which runs smoother on weaker computers.  If it matters I'm interested in support for Java Python and C++. (any answer regarding to one of them in welcomed) .Found these apparently they even have some features my eclipse plugin doesn't:  I got jVi for my NetBeans 8.1 and 8.0.2 on Mac OS this way: Tools -&gt; Plugins -&gt; Available Plugins -&gt; Search:  the results will be empty. The truth > easy to find and install a vi[m] emulator for NetBeans. You don't even have to type the whole three letters. 
283,testing - Using Selenium IDE ,Is there anyway to do copy and paste using the IDE?  I know that the Selenium RC and WebDriver have more functionality but I wanted to do it with the IDE.  I also noticed that there is a highlight and controlkey commands could that help with doing highlight and then Ctrl+C?this one worked for me 
293,php - How to typehint context in an IDE? ,"I am using  not found"": Can I somehow tell the IDE (in this case PhpStorm) that the closure is going to be used inside another class and that it should assume its context?try It will add autocomplete for class Foo additionally to Closure"
294,eclipse - IDE for Java Swing ,"I'm trying to learn how to build a basic GUI using Java Swing. Right now I know literally nothing about it but I'm going through . The first thing I noticed right off the bat was the title: ""Learning Swing with the NetBeans IDE."" Up till now I thought an IDE was basically just something that you could write and run code within (I've been using Eclipse) Why does this tutorial specifically encourage the use of NetBeans? Edit: And can I just keep using Eclipse?Maybe because Oracle owns/creates NetBeans. "
295,java - Eclipse IDE Scope Highlighting? ,"When I first learned Java I was using an IDE called ""BlueJ."" It had this feature called ""Scope Highlighting"" which made it very easy to read blocks of code. Now I've moved on from BlueJ and began using Eclipse. I'm currently in the process of customizing Eclipse to my liking and would like this Scope Highlighting feature inside Eclipse. I've searched everywhere for an answer on how to do it but I cannot find any information pointing to a solution for doing it in Eclipse. Here's a picture to demonstrate what Scope Highlighting looks like: I'm afriad that closest you can get is  It is selecting wider block of code. pressing this few times will give you very similar result to what you are searching for. I use it often.. it is useful also for refactoring.EDIT: As @j2emanue said:  I think the best option for you is EditBox a scope highlighting plugin for Eclipse: This isn't exactly what you're after but you can put your cursor in a method and then click the Show Source Of Selected Element only button on the toolbar. Your editor gets reduced to just that method. Click again and your back to your entire file."
302,PhpStorm IDE-wide deployment settings ,I am trying to configure my IDE to save the deployment settings for my servers IDE-wide rather than project specific. I know you could do this but can't find that setting any more. My PhpStorm is fully up-to-date so I'm not sure if I'm missing it somewhere or if that feature was removed. Any help appreciated.
