201,C++ IDE with repl? ,I'm looking for a good C++ IDE with a REPL. The one in visual studio isn't... well lets say most of the time if I copy/paste a line in source the REPL rejects it even if its the line I put a breakpoint or step over. Are there any good IDEs or REPLs for C++?Cling is an interactive C++ interpreter built on the top of LLVM and Clang libraries. Its advantages over the standard interpreters are that it has command line prompt and uses just-in-time (JIT) compiler for compilation. Many of the developers (e.g. Mono in their project called CSharpRepl) of such kind of software applications name them interactive compilers. One of Cling's main goals is to provide contemporary high-performance alternative of the current C++ interpreter in the ROOT project - CINT. The backward-compatibility with CINT is major priority during the development.  CLing should be independant of Clang and abble to compile on any platform recent works of CERN tend to separate Cling from Clang and it's good trends. What I don't under is mostly the existence of Clipp in C++ allowing to parse javascript embedded in my C++ code and can't find a version of Clipp for just C++ / Boost / Eigen / Quantlib. Another thing I don't understand is why TinyCC with a 200ko size is abble to parse windows.h without a problem and LLVM team complaining about Clang on windows.H detonate on tarmac. All in all with fusion spirit wave and the so many people wishing for a C++ REPL why after 2 decade there is not even small version of it. Here is my solutions Forget about REPL C++ and stick to REPL C use tinyCC and expose only the functionnal action of method by using pointer function A.function(toto t) -&gt; function(A * toto t). To make it works with object method you can also use declaration as struct __declspec(novtable) A { }; This will allow binary align compatibility between tinyCC struct understanding and your true object. True you will have to split the tuple of data and the tuple of method but after all that should have always be the case in first place. Object design should have split data and method into a dual model rather than a mixed model good for bug. In many case the compiler will split the object into dual model anyway. This will provide extrem fast prototyping even for scientist and user of Cling/Cint. Second solution rather than REPL statement use the dynamic load/unload pair you setup a chain of compilation ( incremental build or not ) and auto relink compiled library when the source change. It isn't slow at all. This give the advantage to do it on any supported dynamic library OS and it's very EASY to do. Third solution the most easiest way boot a linux based vm ( install llvm tool chain) and use Cling on the vm. That won't work in a firm full windowOSed but it seems LLVM are windows OS haters.
214,ide - How do I completely rename an Xcode project (i.e. inclusive of folders)? ,"I have a project named  is an extremely common term (for e.g. ""data"" or simply ""project"") and thus a simple RegEx search-and-replace is not possible out of risk of corrupting the project configuration files. My current project directory contains the following items: and I want to rename them to: ... respectively with the necessary changes being reflected in my project file.  How can I accomplish this without having to manually create and populate a new project?  It is absolutely ridiculous that this has become my most upvoted question. Now we're going to rename the project from : It should be executed from inside root of Xcode project directory and called with two string parameters: $OLD_PROJECT_NAME &amp; $NEW_PROJECT_NAME Script goes through all the files and directories recursively  including Xcode project or workspace file and replaces all occurrences  of $OLD_PROJECT_NAME string with $NEW_PROJECT_NAME string (both in  each file's name and content).  To change the project name; 2.In the Identity and Type section of the File inspector enter a new name into the Name field. 3.Press Return. A dialog is displayed listing the items in your project that can be renamed. The dialog includes a preview of how the items will appear after the change. To selectively rename items disable the checkboxes for any items you don’t want to rename. To rename only your app leave the app selected and deselect all other items. Press ""Rename"" Extra instructions when following @Luke-West's + @Vaiden's solutions: If your scheme has not changed (still showing my mac) on the top left next to the stop button: Also I did not have to use step 3 of @Vaiden's solution. Just running  could be used to replace the symbol in all kinds of files."
226,jquery - Animation IDE for Javascript ,I was working on some animations today and it appears there is no straightforward Animation IDE for Javascript.  Having a robust IDE for Javascript Animation is crucial to eased development of advanced JS Animations.  With the web evolving you would think that a company like Oracle would develop such a solution.   Does anyone know of any quick and easy methods to Javascript Animation similar to the Flash IDE. Please refer to any applications on the OpenSource Market. Many of our Animation projects could be eased with such a JS Animation IDE tool.Adobe did that. Look at  and click on the second video. The current flash editor (apparently) supports creating HTML5 projects that don't depend on flash at all but are backed up instead by HTML5 canvas/svg and Javascript.
243,Selenium IDE Basic Authentication ,"Im am using Firefox Plugin Selenium IDE for testing (not Webdriver or else). Some areas of my webapplication are only accessible after basic authentication: I found one soulution by myself: Firefox plugin AutoAuth. Typing login and password at first time using ""Save Password"" -function in Firefox the Plugin AutoAuth sends Login-Data automatically if authentication window appears next time. Note: AutoAuth-plugin can´t be used if the login-account has to be changed in context of Selenium-test. To switch users when the site is using basic auth you can specify the username and password in the URL you pass to the open command in the IDE. Viewing the source code in the IDE it could look like this if you want to be first ""user1"" then ""user2""."
253,python - Spyder IDE Console History ,How to see print history in console in spyder IDE ? If more data gets printed it does not shows on console and not even shows the scroll bar.The default configuration is to buffer 10000 lines. If you require a larger buffer you will have to change settings in  to increase the number of lines.  This is an update for Spyder version 3.1.4: Increase the buffer to view more lines in the IPython console. Then close and restart Spyder.
292,c++ - IDE and library and Makefile ,if I wrote some files named file1.cpp file2.cpp file3.cpp and so on.  and file1.cpp need library l1 file2.cpp need l2  file3.cpp need l3.   should we write the makefile line by line?   and seems IDE still can't detect which library our program use.   so how to let IDE/{any thing}  to detect library automatically? Thanks for your apply!
310,How to reposition Chrome Developer Tools ,"The tools are opened on the bottom of the chrome window per default. This is a rather bad choice for a wide screen display since there is plenty of empty space to the right but not much vertical space to spare. Unfortunately I have found no way to reposition the tools. I would like to have them on the side similar to firebug.  The only option similar to what I want is to detach the dev tools and place chrome and the tools window side-by-side. This is not very convenient for quickly alt-tabbing from the IDE to the browser and back though so an ""integrated"" solution would be nice.Click the vertical ellipsis button ( ⋮ ) then choose the desired docking option. "
322,windows - Eclipse IDE and Giraph ,I would like to use Eclipse IDE to create a new Giraph program. How can I include Giraph into Eclipse?. I'm new in this topic.I used Shell Environment for running the Giraph program and text edit to write  a program. But using JAVA IDE seems the best way. How can I do that?Thanks. add the following plugins to package dependencies in a single jar with your project &lt;plugin&gt;    &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;    &lt;artifactId&gt;maven-compiler-plugin&lt;/artifactId&gt;    &lt;version&gt;3.6.1&lt;/version&gt;    &lt;configuration&gt;        &lt;!-- or whatever version you use --&gt;        &lt;source&gt;1.7&lt;/source&gt;        &lt;target&gt;1.7&lt;/target&gt;    &lt;/configuration&gt;&lt;/plugin&gt;&lt;plugin&gt;    &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;    &lt;artifactId&gt;maven-assembly-plugin&lt;/artifactId&gt;    &lt;version&gt;2.5.3&lt;/version&gt;    &lt;configuration&gt;        &lt;descriptorRefs&gt;            &lt;descriptorRef&gt;jar-with-dependencies&lt;/descriptorRef&gt;        &lt;/descriptorRefs&gt;    &lt;/configuration&gt;    &lt;executions&gt;       &lt;execution&gt;           &lt;id&gt;assemble-all&lt;/id&gt;           &lt;phase&gt;package&lt;/phase&gt;           &lt;goals&gt;              &lt;goal&gt;single&lt;/goal&gt;           &lt;/goals&gt;       &lt;/execution&gt;    &lt;/executions&gt; &lt;/plugin&gt;
368,IDE Plugin to handle Qooxdoo syntax ,does anyone know about an IDE or eventually a (preferrably Aptana) IDE plug-in which adds support for Qooxdoo framework? Thanks.Spket IDE has autocompletion support for qooxdoo:  Edit: Spket actually works fine with newer qooxdoo versions just create a profile using a qooxdoo 1.3 SDK folder as shown in the linked page.
382,python - Eric IDE: default directory ,"How to change the default directory on  from the ""home"" folder to ""my project"" folder?Based on the date of the question the related eric-ide could be:- eric5 (5.4.1 - released: 09 February 2014. Or older).- eric4 (4.5.19 - released: 09 February 2014. Or older).-- > Related to: eric6 (18.06 - released: 02 June 2018). Not completely sure but the eric6 setting that seems to act as a/the general default location to start with/from for opening files projects etc. Can be found at:-  / >). ...  -- Also take note of the following:Ref:  The OK button will be disabled if the project directory is the same with the work space directory.  Check this:"
394,driver - PCI IDE/(P)ATA differences ,"I've read some articles about PCI and IDE/ATA and I'm a bit confused now. The PCI class 0x01 (mass storage controllers) contains an IDE (0x01) and an ATA (0x05) subclass. However from :  the standard was named ""AT Attachment"" for the IBM PC/AT (which in  turn meant Advanced Technology but ATA is not Advanced Technology  Attachment). But IDE and ATA are synonymous. ATA is a better term. So if they are the same why is there 2 different subclasses for them? Also in this post it is mentioned that  Both types of drives (SATA and PATA) are IDE devices. ...but when I config a Virtual Machine in oracle VM there are different: IDE SATA ect... controllers.  Also this post:  tells that the IDE and PCI are used for different connections but I tought that the ATA 'controllers' are connected to the PCI bus that's why I have to check them there. They are way different... PCI is used for soundcards video card etc...  IDE is used for CD ROMS hard drives floppy drives etc.. In VirtualBox when I attach an IDE floppy controller SCSI or any storage device it appears on the PCI bus just like sound cards and network cards. The more articles I read the more confused I become. It would be good to get some clear description of them.The terms ""IDE"" ""ATA"" and ""PATA"" get used interchangeably.  They generally all refer to a traditional 40/44pin ribbon wire HDD interface.  Note that a PCI or PCI Express IDE/ATA/PATA controller can operate in one of two modes: Legacy Mode - Emulates a legacy ISA bus IDE controller from the original PC.  Uses IRQs 14 and 15.  IRQs cannot be shared/remapped like a normal PCI device.  Only supports a limited number of IDE channels (primary/secondary).  Backwards compatible with every Operating System since the dawn of the PC. Native Mode - Acts like a traditional PCI device.  IRQ number is not fixed and may be shared with other PCI devices.  Supports an arbitrarty number of controllers in the system.  Requires Windows 2000 or later. With the introduction of SATA we have another layer of compatibility.  SATA controllers can typically be configured for one of two modes: IDE Mode - Works like a traditional IDE/ATA/PATA controller.  Allows backwards compatibility with older operating systems (Windows XP and earlier).  Note that in IDE mode you still might have the choice of Legacy vs Native Mode listed above. AHCI Mode - A modern programming interface for SATA controllers.  Natively supported by Windows Vista and later. So a SATA controller can be: To make things confusing some BIOSes will refer to IDE mode as ""Legacy"" and AHCI mode as ""Native"".  Also not all of the modes listed above will necessarily be available for your chipset/BIOS.  Older chipsets may not support AHCI.  Some newer chipsets drop support for the older modes.  Also on a motherboard with several SATA ports there may be a limitation on which ports can be in which mode. Clear as mud?  Great!  Now how does this map to PCI class codes?  Under PCI base class 01h (Mass Storage) there are several sub classes defined in the PCI Spec.  There are three that are relevant to your question. Sub-class 01h = IDE Controller Most IDE/ATA/PATA controllers will use this subclass So will a SATA controller in IDE Mode Both Legacy and Native Mode IDE controller will use this subclass.  You query other bits in the register map to determine which mode you are in. Sub-class 05h = ATA Controller with ADMA This is a special case IDE/ATA controller with special DMA capabilities. I have never seen an Intel or AMD chipset that uses this sub-class. Sub-class 06h = SATA Controller Typically this means a SATA controller in AHCI mode. However some early SATA controllers had a proprietary interface. The Programming Interface register will tell you what mode it is in. As for Oracle VM it probably gives you a choice of which mode the ""virtual"" HDD is presented to the guest Operating System.  I do not have a copy in front of me though.  Just glancing at the documentation it looks like there are choices for IDE (not clear if Native/Legacy/AHCI) or SCSI."
398,python - Eric IDE: default directory ,"How to change the default directory on  from the ""home"" folder to ""my project"" folder?Based on the date of the question the related eric-ide could be:- eric5 (5.4.1 - released: 09 February 2014. Or older).- eric4 (4.5.19 - released: 09 February 2014. Or older).-- > Related to: eric6 (18.06 - released: 02 June 2018). Not completely sure but the eric6 setting that seems to act as a/the general default location to start with/from for opening files projects etc. Can be found at:-  / >). ...  -- Also take note of the following:Ref:  The OK button will be disabled if the project directory is the same with the work space directory.  Check this:"
415,Aptana ruby-debug-ide crash ,i am using ruby-debug-ide with Aptana Studio 3 build: 3.4.1.201306062137.  Rails 3.2.13 ruby 1.9.3p392 (2013-02-22) [i386-mingw32] ruby-debug-ide 0.4.17 ruby-debug-base19x 0.11) Sometimes (very often) when i refresh web browser (aptana server is runing in debug mode) server crashes with error: How to fix debugger?Using another web server solves this problem. Add gem 'thin' to your gem file and run bundle install.
434,"Appium IDE not starting and displaying an error- ""Error ECONNRESET"" ",System info: Whenever I try to open a new session using Appium IDE I am getting error: Error ECONNRESET I am having older version of Appium IDE Version 1.5.3 (Ara) - and it works fine.Also note that- at the time of trying to open new Appium IDE old IDE is kept closed. This issue is now fixed.Installed all updates for Appium Desktop (1.5.0)Toggled the port once from 4723 to 4724 (on host 127.0.0.1) in inspector mode.Once Inspector mode was up and running shut down the appium IDE.reset the port to 4723(on host 0.0.0.0) and Inspector started.Also verified that older version of Appium IDE (Appium IDE Version 1.5.3 (Ara) ) is still working. 
441,c++ - Code using new IDE ,"(using codeblock IDE and getting error)  15 error: expected ';' before ')' token  21 error: expected ';' before '}'  23 error: expected ';' before 'return'           expected '}' at end of input thanks!In line 15 you added an extra You shouldn't have a dot after ""max 23"" there. Needs a semicolon."
463,"""IDE internal Error Occurred"" in Android ",IDE internal Error Occurred
483,javascript - Debugging Firefox Addon IDE ,I find myself developing a Firefox Addon with the  as well.Currently there is no way to debug SDK code remotely however we would love to eventually be able to hook into Firefox's new JS debugger ( now available in Firefox 15 beta ). Currenly the only way is using error console (Ctrl+Shift+J).

